SRR33750959.1103__1.1088	UniClust90_KIHGAKFE02898|1__16|SGB128778
SRR33750959.2884483__2.2847243	UniRef90_A0A0R3KMM6|1__14|SGB11346
SRR33750959.2884786__2.2847543	UniClust90_GEHFPKBH04297|1__9|SGB84075
SRR33750959.2884838__2.2847595	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750959.2885415__2.2848166	UniClust90_JAIHKEGN01559|1__4|SGB74789
SRR33750959.2886880__2.2849617	UniClust90_IDPAEINK01080|1__5|SGB89725
SRR33750959.2887021__2.2849756	UniClust90_HGJNCPHJ04381|1__18|SGB125949
SRR33750959.2887243__2.2849977	UniClust90_ENBABIAF00052|1__7|SGB128778
SRR33750959.2886759__2.2849496	UniRef90_K0B2Y5|1__15|SGB6097
SRR33750959.2887982__2.2850703	UniClust90_DJBDGBNB03399|1__3|SGB89725
SRR33750959.2888361__2.2851072	UniClust90_IDPAEINK02216|1__6|SGB89725
SRR33750959.2888677__2.2851384	UniClust90_OOJDGJFL02098|1__5|SGB74789
SRR33750959.2889115__2.2851818	UniClust90_BGMDAEJF00944|8__19|SGB122526
SRR33750959.2891106__2.2853781	UniClust90_OCJAPFEA03270|1__8|SGB125949
SRR33750959.2891185__2.2853859	UniClust90_JMFJJCJA04630|1__13|SGB130007
SRR33750959.2891607__2.2854278	UniClust90_HBCNFADG01134|3__9|SGB74789
SRR33750959.2891701__2.2854372	UniClust90_IBMDDACE01007|1__8|SGB128778
SRR33750959.2891757__2.2854426	UniRef90_Q89L13|3__6|SGB11303
SRR33750959.2891877__2.2854545	UniClust90_BDBKMPFK01382|1__19|SGB109901
SRR33750959.2892050__2.2854714	UniClust90_OPLEJCPF05522|1__14|SGB125949
SRR33750959.2892064__2.2854728	UniClust90_ICLCAGBO02788|1__6|SGB131913
SRR33750959.2893265__2.2855920	UniClust90_HGFGGOBL00568|1__5|SGB84331
SRR33750959.2894384__2.2857022	UniClust90_EJAHAFID00491|1__5|SGB130007
SRR33750959.2894421__2.2857059	UniClust90_EJAHAFID00491|1__5|SGB130007
SRR33750959.2895508__2.2858137	UniRef90_A0A2V5M5A1|1__20|SGB52717
SRR33750959.2896907__2.2859523	UniClust90_NOMIGGEC03429|1__10|SGB125949
SRR33750959.2898189__2.2860790	UniClust90_OPLEJCPF05088|1__11|SGB125949
SRR33750959.2898659__2.2861252	UniRef90_Q06YY5|1__11|SGB16228
SRR33750959.2899925__2.2862499	UniClust90_AMMJOKDD01680|1__5|SGB74780
SRR33750959.2900340__2.2862910	UniClust90_EJAHAFID03692|1__8|SGB130007
SRR33750959.2900845__2.2863409	UniClust90_GEHFPKBH02110|1__6|SGB84075
SRR33750959.2901081__2.2863644	UniClust90_NOMIGGEC00046|1__15|SGB125949
SRR33750959.2902557__2.2865096	UniClust90_NEMDDJGI04108|1__12|SGB133209
SRR33750959.2902824__2.2865362	UniRef90_A0A2V8L6L9|1__13|SGB22097
SRR33750959.2902875__2.2865413	UniClust90_OPLEJCPF05522|1__14|SGB125949
SRR33750959.2902977__2.2865513	UniClust90_OJGLOKOM00925|1__10|SGB84075
SRR33750959.2903522__2.2866052	UniClust90_LMGIEGHF05271|1__16|SGB135184
SRR33750959.2903667__2.2866197	UniClust90_LHCGLMNP01208|4__9|SGB132462
SRR33750959.2903435__2.2865965	UniClust90_KMEALJDO02054|1__7|SGB84078
SRR33750959.2904890__2.2867394	UniClust90_EDBNNBOB00489|1__6|SGB56640
SRR33750959.2906704__2.2869182	UniClust90_JMFJJCJA03385|1__6|SGB130007
SRR33750959.2907622__2.2870088	UniClust90_NHHHKJJE00913|1__11|SGB125949
SRR33750959.2909778__2.2872209	UniRef90_A0A2V5XB84|3__7|SGB84331
SRR33750959.2910332__2.2872757	UniClust90_NHHHKJJE03336|1__11|SGB125949
SRR33750959.2911184__2.2873593	UniClust90_EBGAMEMI00584|1__8|SGB133121
SRR33750959.2911914__2.2874300	UniClust90_PKCJLHDA01088|1__7|SGB89408
SRR33750959.2912450__2.2874823	UniClust90_JJIPPMBI01159|1__11|SGB133090
SRR33750959.2914283__2.2876617	UniClust90_HGJNCPHJ03239|1__10|SGB125949
SRR33750959.2913664__2.2876011	UniRef90_A0A2V5RPM6|12__17|SGB52720
SRR33750959.2914457__2.2876788	UniClust90_HGAMACDH01519|1__9|SGB128778
SRR33750959.2915561__2.2877872	UniClust90_IDPAEINK02253|1__4|SGB89725
SRR33750959.2915634__2.2877944	UniRef90_A0A2V6RY46|1__7|SGB131913
SRR33750959.2915304__2.2877620	UniClust90_BPNLEABE01693|3__6|SGB89423
SRR33750959.2915815__2.2878120	UniClust90_IMMCPGKG02020|1__9|SGB128778
SRR33750959.2915847__2.2878152	UniClust90_GIDCBJMF01052|1__7|SGB134112
SRR33750959.2917391__2.2879669	UniClust90_FGCDIDAF00236|1__23|SGB128466
SRR33750959.2917932__2.2880195	UniClust90_NHHHKJJE01626|1__13|SGB125949
SRR33750959.2919591__2.2881826	UniClust90_OOJDGJFL01859|1__5|SGB74789
SRR33750959.2920926__2.2883123	UniClust90_HGJNCPHJ00274|5__12|SGB125949
SRR33750959.2921435__2.2883624	UniClust90_HGJNCPHJ00274|5__12|SGB125949
SRR33750959.2921244__2.2883438	UniClust90_BPNLEABE01693|3__6|SGB89423
SRR33750959.2921965__2.2884149	UniClust90_ALPEOPJM00167|1__5|SGB84331
SRR33750959.2922062__2.2884246	UniClust90_NHHHKJJE01743|1__9|SGB125949
SRR33750959.2922166__2.2884348	UniClust90_HGJNCPHJ03935|1__11|SGB125949
SRR33750959.2922398__2.2884575	UniClust90_EHFFKAJJ03722|3__9|SGB74780
SRR33750959.2923358__2.2885520	UniClust90_FNPCGKEP03763|1__6|SGB84078
SRR33750959.2924400__2.2886539	UniRef90_A0A2V5SKZ0|2__8|SGB52719
SRR33750959.2924599__2.2886735	UniClust90_DIBLBONP00999|4__7|SGB84078
SRR33750959.2926104__2.2888210	UniClust90_JKONEDMA00395|1__7|SGB130007
SRR33750959.2926150__2.2888256	UniClust90_PIJGIFJB00161|1__8|SGB89423
SRR33750959.2926353__2.2888452	UniClust90_EMAEKJAG00926|1__18|SGB128987
SRR33750959.2927213__2.2889290	UniClust90_HGJNCPHJ01683|1__9|SGB125949
SRR33750959.2927427__2.2889503	UniRef90_UPI0009FCFAD2|5__15|SGB31987
SRR33750959.2930220__2.2892258	UniClust90_GJBLDLDM02199|1__6|SGB89423
SRR33750959.2930232__2.2892270	UniClust90_GJBLDLDM02199|1__6|SGB89423
SRR33750959.2930724__2.2892754	UniClust90_DJBDGBNB00314|2__6|SGB89725
SRR33750959.2930825__2.2892852	UniClust90_LAIOJIGH00940|1__6|SGB122683
SRR33750959.2931729__2.2893739	UniRef90_A0A1Q7BQ36|1__7|SGB56640
SRR33750959.2932456__2.2894455	UniClust90_HGJNCPHJ04981|1__8|SGB125949
SRR33750959.2934792__2.2896755	UniClust90_PPJAIDOO00039|1__7|SGB84075
SRR33750959.2935241__2.2897191	UniClust90_EDNFDLAG01406|1__3|SGB84078
SRR33750959.2935432__2.2897378	UniClust90_IOFPBIHC03266|1__6|SGB130007
SRR33750959.2936174__2.2898109	UniRef90_A0A0R3MLC9|1__10|SGB11343
SRR33750959.2936637__2.2898564	UniClust90_GMEAMNGB00679|1__6|SGB134112
SRR33750959.2936276__2.2898209	UniClust90_IGKPANEM00119|1__9|SGB128987
SRR33750959.2938245__2.2900145	UniClust90_FNPCGKEP04026|1__4|SGB84078
SRR33750959.2938034__2.2899938	UniRef90_A0A2V5QL08|1__6|SGB52719
SRR33750959.2939906__2.2901780	UniClust90_JBMBCDML01281|1__4|SGB89725
SRR33750959.2940685__2.2902542	UniClust90_LDOGOBHG00757|1__20|SGB125634
SRR33750959.2941042__2.2902892	UniClust90_EDBNNBOB00316|1__5|SGB56640
SRR33750959.2941544__2.2903388	UniClust90_DAODNPOA01419|1__5|SGB89725
SRR33750959.2941716__2.2903557	UniClust90_CPDHIADM00671|1__4|SGB74789
SRR33750959.2942700__2.2904530	UniRef90_A0A2V6ZIT9|2__6|SGB73551
SRR33750959.2943147__2.2904970	UniClust90_OPFCPGGL00090|1__3|SGB89423
SRR33750959.2943932__2.2905739	UniClust90_NKFDNCBD00474|1__19|SGB135184
SRR33750959.2944457__2.2906256	UniClust90_HGJNCPHJ04504|1__8|SGB125949
SRR33750959.2945032__2.2906826	UniRef90_A0A1Q7NCW6|1__6|SGB17587
SRR33750959.2945117__2.2906911	UniClust90_KGHKOBPA02600|1__24|SGB74506
SRR33750959.2945519__2.2907307	UniClust90_JKONEDMA03796|1__5|SGB130007
SRR33750959.2946740__2.2908511	UniClust90_KGHKOBPA02600|1__24|SGB74506
SRR33750959.2946817__2.2908586	UniClust90_JBGFDMNO01383|1__7|SGB56638
SRR33750959.2947982__2.2909731	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750959.2948373__2.2910111	UniClust90_CHLBPEBB01872|1__4|SGB89725
SRR33750959.2948506__2.2910242	UniClust90_OCJAPFEA03308|1__24|SGB125949
SRR33750959.2950366__2.2912071	UniClust90_LLIEHLNH02423|1__9|SGB130007
SRR33750959.2950519__2.2912222	UniClust90_KIMNEABG01368|1__6|SGB131913
SRR33750959.2951352__2.2913048	UniClust90_BHLGKCAN03135|1__14|SGB56640
SRR33750959.2952291__2.2913977	UniClust90_HGJNCPHJ04706|1__10|SGB125949
SRR33750959.2952468__2.2914153	UniClust90_OEKPEMHO01590|1__12|SGB129874
SRR33750959.2953135__2.2914814	UniClust90_ALPEOPJM01568|1__7|SGB84331
SRR33750959.2953326__2.2915001	UniRef90_G2G4N9|1__18|SGB176333
SRR33750959.2953590__2.2915265	UniClust90_NOMIGGEC02350|1__10|SGB125949
SRR33750959.2956011__2.2917646	UniClust90_NLCKPIIN04092|1__8|SGB175973
SRR33750959.2956017__2.2917652	UniClust90_NLCKPIIN04092|1__8|SGB175973
SRR33750959.2956219__2.2917852	UniClust90_EHIAFBHG00258|1__7|SGB128778
SRR33750959.2958217__2.2919832	UniClust90_IMMCPGKG02367|1__10|SGB128778
SRR33750959.2959040__2.2920639	UniRef90_A0A369AZ79|1__22|SGB25550
SRR33750959.2958989__2.2920588	UniClust90_IMMCPGKG00910|1__8|SGB128778
SRR33750959.2960401__2.2921982	UniClust90_OPLEJCPF01349|1__11|SGB125949
SRR33750959.2961586__2.2923153	UniClust90_NIILFFCI01265|1__5|SGB89423
SRR33750959.2962010__2.2923568	UniClust90_PJBHHLBH00659|1__6|SGB74789
SRR33750959.2962457__2.2924005	UniRef90_A0A1B9Z8R1|1__6|SGB184501
SRR33750959.2963607__2.2925144	UniRef90_A0A1Q7BM71|1__7|SGB56638
SRR33750959.2963727__2.2925264	UniRef90_UPI000A0518F0|1__10|SGB33942
SRR33750959.2963572__2.2925109	UniRef90_A0A1Q7BM71|1__7|SGB56638
SRR33750959.2964433__2.2925964	UniClust90_GMEAMNGB00726|1__14|SGB134112
SRR33750959.2966408__2.2927911	UniClust90_IDPAEINK00794|1__8|SGB89725
SRR33750959.2966409__2.2927912	UniClust90_OCJAPFEA06139|1__12|SGB125949
SRR33750959.2966619__2.2928121	UniClust90_OCJAPFEA05159|1__13|SGB125949
SRR33750959.2966701__2.2928201	UniClust90_OALLKAFI03596|1__7|SGB84078
SRR33750959.2966926__2.2928425	UniClust90_JMFJJCJA03494|1__9|SGB130007
SRR33750959.2967242__2.2928737	UniClust90_DAODNPOA01891|1__8|SGB89725
SRR33750959.2967452__2.2928943	UniClust90_IOFPBIHC04358|1__11|SGB130007
SRR33750959.2967523__2.2929012	UniClust90_AOMEFECO00986|1__9|SGB133090
SRR33750959.2969369__2.2930832	UniClust90_CBNLCMFD01479|1__7|SGB74789
SRR33750959.2971600__2.2933032	UniRef90_A0A2V5JNM2|1__4|SGB52730
SRR33750959.2971933__2.2933361	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750959.2971783__2.2933212	UniClust90_NOMIGGEC04507|1__10|SGB125949
SRR33750959.2972330__2.2933756	UniRef90_A0A1Q7BQQ4|1__5|SGB56640
SRR33750959.2972073__2.2933500	UniClust90_DHPOFHMF08609|2__10|SGB94027
SRR33750959.2972578__2.2934000	UniRef90_A0A2V5KWV3|11__17|SGB52720
SRR33750959.2974601__2.2935990	UniClust90_OALLKAFI03588|1__4|SGB84078
SRR33750959.2974904__2.2936292	UniRef90_A0A1Q7B5E0|5__12|SGB56640
SRR33750959.2976026__2.2937400	UniRef90_A0A1Q7B5E0|5__12|SGB56640
SRR33750959.2978134__2.2939491	UniClust90_HGJNCPHJ03485|1__9|SGB125949
SRR33750959.2980882__2.2942201	UniClust90_EJAHAFID04665|1__8|SGB130007
SRR33750959.2981347__2.2942660	UniClust90_ANKLIGBF00061|4__9|SGB133334
SRR33750959.2982528__2.2943827	UniClust90_IOFPBIHC01413|1__6|SGB130007
SRR33750959.2983111__2.2944401	UniClust90_EJAHAFID00324|1__8|SGB130007
SRR33750959.2983112__2.2944402	UniRef90_UPI00047FE665|1__11|SGB31990
SRR33750959.2983159__2.2944448	UniClust90_LHPBCBPG02256|1__6|SGB74780
SRR33750959.2985277__2.2946541	UniClust90_ANKLIGBF01588|1__8|SGB133334
SRR33750959.2986357__2.2947614	UniClust90_HMPPKHGP01440|7__11|SGB133091
SRR33750959.2986826__2.2948074	UniClust90_OALLKAFI00141|1__16|SGB84078
SRR33750959.2987174__2.2948417	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750959.2987669__2.2948905	UniClust90_EJAHAFID02739|1__11|SGB130007
SRR33750959.2988583__2.2949810	UniClust90_KMEALJDO03123|3__7|SGB84078
SRR33750959.2992111__2.2953309	UniClust90_IOFPBIHC00612|1__5|SGB130007
SRR33750959.2992474__2.2953667	UniRef90_A0A1Q6WXE6|1__7|SGB52720
SRR33750959.2992512__2.2953704	UniClust90_CMJGEBLA03352|1__10|SGB89408
SRR33750959.2992745__2.2953935	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750959.2993500__2.2954680	UniClust90_JHNMEHIJ02376|1__12|SGB56640
SRR33750959.2993599__2.2954778	UniClust90_HJJKGIDI04394|1__8|SGB130045
SRR33750959.2993724__2.2954899	UniClust90_NIILFFCI01265|1__5|SGB89423
SRR33750959.2994684__2.2955845	UniRef90_A0A1Q7B865|1__5|SGB56640
SRR33750959.2995036__2.2956196	UniRef90_A0A1B9YJA3|2__7|SGB11348
SRR33750959.2995059__2.2956217	UniClust90_OPLEJCPF03224|1__11|SGB125949
SRR33750959.2995555__2.2956707	UniRef90_A0A2V5Q8F3|1__11|SGB52719
SRR33750959.2995739__2.2956889	UniClust90_IPBGJNGD01333|3__9|SGB89408
SRR33750959.2995906__2.2957053	UniClust90_ADGGMJFC00353|1__11|SGB74789
SRR33750959.2995987__2.2957133	UniClust90_PIHLJOEE01375|1__10|SGB84075
SRR33750959.2997328__2.2958455	UniClust90_CKDECKMG00921|1__11|SGB133121
SRR33750959.2997819__2.2958946	UniClust90_OOJDGJFL00115|1__7|SGB74789
SRR33750959.2999796__2.2960898	UniClust90_DLOKBJPP01402|1__6|SGB131913
SRR33750959.3001389__2.2962467	UniClust90_NOMIGGEC01038|1__12|SGB125949
SRR33750959.3001721__2.2962798	UniClust90_MEABCEIN00375|1__5|SGB84078
SRR33750959.3001895__2.2962967	UniClust90_CEIBDEKO00858|11__16|SGB133121
SRR33750959.3002262__2.2963331	UniClust90_GFFNGEKC01386|1__5|SGB56640
SRR33750959.3002628__2.2963696	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750959.3002633__2.2963701	UniClust90_DIBLBONP01570|1__6|SGB84078
SRR33750959.3004414__2.2965467	UniClust90_PJBHHLBH00659|1__6|SGB74789
SRR33750959.3005203__2.2966251	UniClust90_EDNFDLAG02265|1__12|SGB84078
SRR33750959.3005941__2.2966983	UniClust90_LLIEHLNH00026|1__10|SGB130007
SRR33750959.3006126__2.2967165	UniRef90_H0S9U9|1__8|SGB184485
SRR33750959.3005728__2.2966774	UniClust90_ICLCAGBO03864|1__6|SGB131913
SRR33750959.3006972__2.2968001	UniClust90_DPJLILCC01932|1__5|SGB89725
SRR33750959.3007953__2.2968962	UniClust90_GIAODKAJ00364|1__13|SGB127197
SRR33750959.3008100__2.2969105	UniRef90_UPI00048652F8|1__11|SGB31987
SRR33750959.3009352__2.2970339	UniClust90_NOMIGGEC00046|1__15|SGB125949
SRR33750959.3009313__2.2970301	UniClust90_PPJAIDOO03393|1__13|SGB84075
SRR33750959.3009580__2.2970565	UniClust90_GMGIGFBN02810|1__15|SGB128987
SRR33750959.3009511__2.2970496	UniRef90_A0A1Q8BC56|4__17|SGB17587
SRR33750959.3009731__2.2970716	UniClust90_HNBLJKFC02265|1__9|SGB128778
SRR33750959.3010183__2.2971163	UniClust90_PJBHHLBH00977|1__3|SGB74789
SRR33750959.3011108__2.2972078	UniClust90_KCEKLPAN00972|1__4|SGB74789
SRR33750959.3013136__2.2974081	UniClust90_HNBLJKFC00397|1__12|SGB128778
SRR33750959.3014503__2.2975432	UniClust90_IJKGCFNK00883|1__19|SGB131808
SRR33750959.3016563__2.2977474	UniClust90_CEIBDEKO02164|3__13|SGB133121
SRR33750959.3016906__2.2977813	UniClust90_LLIEHLNH02657|1__8|SGB130007
SRR33750959.3017395__2.2978296	UniClust90_IJPKPDLL01310|1__10|SGB93695
SRR33750959.3019265__2.2980147	UniClust90_OCJAPFEA04909|1__14|SGB125949
SRR33750959.3019909__2.2980781	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750959.3021411__2.2982269	UniClust90_LLIEHLNH02010|1__5|SGB130007
SRR33750959.3022665__2.2983507	UniClust90_CGHAKFKK00777|1__8|SGB74789
SRR33750959.3023568__2.2984399	UniClust90_EDNFDLAG01056|1__7|SGB84078
SRR33750959.3024529__2.2985351	UniClust90_KMEALJDO01981|1__11|SGB84078
SRR33750959.3025987__2.2986782	UniClust90_HGAMACDH01313|1__12|SGB128778
SRR33750959.3026220__2.2987012	UniClust90_OALLKAFI06042|1__12|SGB84078
SRR33750959.3026976__2.2987758	UniClust90_DIBLBONP00861|1__7|SGB84078
SRR33750959.3027460__2.2988237	UniClust90_CHMIEHDJ03241|5__12|SGB56640
SRR33750959.3027877__2.2988652	UniClust90_HGAMACDH01401|1__8|SGB128778
SRR33750959.3028381__2.2989154	UniClust90_CMHDMJOM02009|1__7|SGB56640
SRR33750959.3029140__2.2989906	UniClust90_IDPAEINK02216|1__6|SGB89725
SRR33750959.3029665__2.2990424	UniClust90_JKKHKAPH04850|1__7|SGB89408
SRR33750959.3029878__2.2990635	UniClust90_ODALAGMH01641|1__9|SGB89423
SRR33750959.3032120__2.2992857	UniClust90_MDGCCGDH03334|4__9|SGB56640
SRR33750959.3032201__2.2992938	UniClust90_CBNLCMFD00284|1__9|SGB74789
SRR33750959.3032785__2.2993514	UniClust90_OPLEJCPF01626|1__13|SGB125949
SRR33750959.3033477__2.2994197	UniClust90_AMOCLKLN01132|1__5|SGB122683
SRR33750959.3033930__2.2994644	UniClust90_MAIHMJLM05378|1__8|SGB31987
SRR33750959.3034045__2.2994757	UniRef90_UPI000E0B6AE1|1__13|SGB33795
SRR33750959.3035324__2.2996023	UniClust90_OCJAPFEA03243|1__10|SGB125949
SRR33750959.3037501__2.2998180	UniClust90_ALPEOPJM00582|1__11|SGB84331
SRR33750959.3039158__2.2999828	UniClust90_FNPCGKEP01518|1__7|SGB84078
SRR33750959.3040707__2.3001363	UniClust90_ALPEOPJM01072|1__11|SGB84331
SRR33750959.3044087__2.3004714	UniClust90_NKDEOGDG04177|1__7|SGB127500
SRR33750959.3044628__2.3005249	UniClust90_GHPINBAM00150|1__6|SGB84331
SRR33750959.3045426__2.3006038	UniClust90_BOKHIPMC05538|1__12|SGB130007
SRR33750959.3046016__2.3006621	UniClust90_BHLGKCAN03135|1__14|SGB56640
SRR33750959.3046264__2.3006865	UniClust90_CBDIOHJF00241|1__7|SGB89725
SRR33750959.3046982__2.3007579	UniRef90_A0A2V6J4S6|1__10|SGB52714
SRR33750959.3048530__2.3009104	UniClust90_EJFOFLBH00361|1__6|SGB133091
SRR33750959.3048946__2.3009517	UniClust90_GFFNGEKC01100|1__6|SGB56640
SRR33750959.3049599__2.3010164	UniRef90_A0A2V5XAK0|2__7|SGB84331
SRR33750959.3050860__2.3011416	UniClust90_PKMOJOJK03472|1__9|SGB84078
SRR33750959.3050947__2.3011502	UniClust90_IMMCPGKG02094|1__14|SGB128778
SRR33750959.3051567__2.3012115	UniClust90_EJFOFLBH00026|1__4|SGB133091
SRR33750959.3051623__2.3012171	UniClust90_DPJLILCC00590|1__24|SGB89725
SRR33750959.3053011__2.3013539	UniClust90_BOKHIPMC01249|1__5|SGB130007
SRR33750959.3053622__2.3014143	UniRef90_A0A0K2YD56|1__11|SGB15839
SRR33750959.3053871__2.3014390	UniClust90_FNPCGKEP04477|1__8|SGB84078
SRR33750959.3054605__2.3015120	UniClust90_HGJNCPHJ02716|1__11|SGB125949
SRR33750959.3054966__2.3015478	UniRef90_A0A2V6JJC6|1__9|SGB84331
SRR33750959.3055219__2.3015728	UniRef90_UPI00107028EA|5__16|SGB34148
SRR33750959.3056294__2.3016789	UniClust90_IOFPBIHC02689|1__9|SGB130007
SRR33750959.3057089__2.3017579	UniRef90_A0A2V5KTQ2|1__11|SGB52719
SRR33750959.3057704__2.3018187	UniClust90_ENBABIAF00187|1__7|SGB128778
SRR33750959.3057866__2.3018347	UniClust90_CMEKGFCC00724|1__7|SGB127159
SRR33750959.3058813__2.3019290	UniClust90_PKNCJFOJ04636|1__9|SGB56640
SRR33750959.3059491__2.3019961	UniClust90_HGFGGOBL00978|1__10|SGB84331
SRR33750959.3059598__2.3020068	UniClust90_NMMPJMDJ02951|1__4|SGB122683
SRR33750959.3060164__2.3020625	UniClust90_LLIEHLNH03288|1__6|SGB130007
SRR33750959.3060142__2.3020603	UniClust90_DPLIHBNC00505|1__4|SGB89725
SRR33750959.3060143__2.3020604	UniClust90_DPLIHBNC00505|1__4|SGB89725
SRR33750959.3060181__2.3020641	UniClust90_LLIEHLNH03288|1__6|SGB130007
SRR33750959.3060253__2.3020712	UniClust90_LDOGOBHG02579|1__8|SGB125634
SRR33750959.3060631__2.3021088	UniClust90_IOFPBIHC03266|1__6|SGB130007
SRR33750959.3060850__2.3021307	UniClust90_BKEMCFBC02123|1__7|SGB131913
SRR33750959.3061258__2.3021712	UniClust90_FNPCGKEP01518|1__7|SGB84078
SRR33750959.3062458__2.3022901	UniClust90_KDDPKKIL00061|1__10|SGB128471
SRR33750959.3063876__2.3024306	UniRef90_A0A1Q7S452|1__4|SGB17587
SRR33750959.3064546__2.3024974	UniClust90_EJAHAFID04099|1__9|SGB130007
SRR33750959.3064773__2.3025199	UniRef90_A0A357CJW6|1__5|SGB89423
SRR33750959.3065881__2.3026296	UniClust90_BOKHIPMC04272|1__7|SGB130007
SRR33750959.3066287__2.3026701	UniClust90_BKEMCFBC02481|1__6|SGB131913
SRR33750959.3066313__2.3026726	UniClust90_KMEALJDO02054|1__7|SGB84078
SRR33750959.3066566__2.3026978	UniClust90_ECOHMLGB00268|1__5|SGB56640
SRR33750959.3068142__2.3028536	UniClust90_OCJAPFEA05893|1__11|SGB125949
SRR33750959.3068556__2.3028943	UniClust90_GFFNGEKC02172|1__6|SGB56640
SRR33750959.3068607__2.3028991	UniClust90_BOKHIPMC02055|1__16|SGB130007
SRR33750959.3068807__2.3029189	UniClust90_KKJMBHPC02381|1__10|SGB128677
SRR33750959.3069636__2.3030008	UniRef90_A0A1I1XGH3|1__19|SGB8289
SRR33750959.3070060__2.3030430	UniClust90_DONCHACG01846|1__10|SGB73712
SRR33750959.3070103__2.3030473	UniClust90_LEJLODHJ01556|1__9|SGB89423
SRR33750959.3071097__2.3031462	UniClust90_HMPPKHGP01440|7__11|SGB133091
SRR33750959.3070932__2.3031299	UniClust90_PKNCJFOJ04528|1__6|SGB56640
SRR33750959.3073575__2.3033917	UniClust90_MIFDONLI00107|1__6|SGB89423
SRR33750959.3073588__2.3033930	UniClust90_AFLGNPJA02955|6__10|SGB122683
SRR33750959.3074806__2.3035131	UniClust90_EJAHAFID00758|1__6|SGB130007
SRR33750959.3075318__2.3035635	UniClust90_CHLBPEBB02874|1__5|SGB89725
SRR33750959.3076062__2.3036366	UniClust90_EHIAFBHG00778|1__7|SGB128778
SRR33750959.3079496__2.3039767	UniClust90_HGFGGOBL00527|1__5|SGB84331
SRR33750959.3079499__2.3039770	UniClust90_OCJAPFEA03308|1__24|SGB125949
SRR33750959.3079984__2.3040250	UniRef90_A0A2V5TF47|1__6|SGB52719
SRR33750959.3080123__2.3040385	UniClust90_ABLMFDNN02683|1__15|SGB73429
SRR33750959.3081205__2.3041461	UniClust90_EJFOFLBH02108|1__7|SGB133091
SRR33750959.3082186__2.3042433	UniClust90_AJOJABBL00436|1__4|SGB89423
SRR33750959.3082496__2.3042740	UniClust90_HGJNCPHJ00708|1__9|SGB125949
SRR33750959.3083592__2.3043824	UniClust90_BKIEHKJF00933|1__6|SGB131913
SRR33750959.3084950__2.3045165	UniClust90_NHHHKJJE02555|1__9|SGB125949
SRR33750959.3087460__2.3047649	UniClust90_OALLKAFI01276|1__7|SGB84078
SRR33750959.3087756__2.3047940	UniClust90_EOFGAKMC00315|1__6|SGB84075
SRR33750959.3087760__2.3047944	UniClust90_EOFGAKMC00315|1__6|SGB84075
SRR33750959.3089486__2.3049652	UniClust90_EOFGAKMC00315|1__6|SGB84075
SRR33750959.3089319__2.3049486	UniClust90_OHNANPPB00875|2__6|SGB74789
SRR33750959.3090875__2.3051020	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750959.3092163__2.3052298	UniClust90_OCJAPFEA01312|1__8|SGB125949
SRR33750959.3091757__2.3051894	UniClust90_CDCDKIIJ00357|1__9|SGB84331
SRR33750959.3092432__2.3052564	UniClust90_OPFCPGGL01536|1__5|SGB89423
SRR33750959.3092648__2.3052780	UniClust90_NFEHNLLP02371|1__24|SGB184291
SRR33750959.3092692__2.3052822	UniClust90_IOFPBIHC02500|1__7|SGB130007
SRR33750959.3092490__2.3052622	UniClust90_HGAMACDH01313|1__12|SGB128778
SRR33750959.3093049__2.3053175	UniClust90_ECOHMLGB02482|1__10|SGB56640
SRR33750959.3093894__2.3054011	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750959.3094523__2.3054635	UniClust90_DPLIHBNC00819|1__6|SGB89725
SRR33750959.3094548__2.3054659	UniClust90_AIFDENHO03775|1__5|SGB89410
SRR33750959.3095179__2.3055284	UniClust90_CKDECKMG01899|1__10|SGB133121
SRR33750959.3095233__2.3055337	UniClust90_JMFJJCJA00953|1__7|SGB130007
SRR33750959.3095393__2.3055495	UniRef90_A0A1Q7B3E4|1__8|SGB56638
SRR33750959.3096252__2.3056342	UniClust90_KIMNEABG03122|1__8|SGB131913
SRR33750959.3097254__2.3057331	UniClust90_OOINIOFJ01913|9__14|SGB84076
SRR33750959.3098494__2.3058557	UniClust90_JCMEFMGF04039|1__6|SGB74780
SRR33750959.3098971__2.3059029	UniRef90_A0A0V8JCK5|1__4|SGB8287
SRR33750959.3100646__2.3060684	UniClust90_DIBLBONP01702|3__13|SGB84078
SRR33750959.3100991__2.3061024	UniClust90_DONCHACG05422|1__10|SGB73712
SRR33750959.3102195__2.3062216	UniClust90_KMEALJDO03123|3__7|SGB84078
SRR33750959.3103944__2.3063952	UniClust90_EFCCPOFO03738|1__10|SGB130183
SRR33750959.3104903__2.3064899	UniClust90_CBDIOHJF00849|4__13|SGB89725
SRR33750959.3106236__2.3066218	UniClust90_HJKNIEHA01810|1__7|SGB89408
