SRR33750958.128__1.127	UniClust90_PLNJEBMN01166|1__4|SGB133091
SRR33750958.13255085__1.13069207	UniRef90_UPI00037501EB|2__21|SGB30552
SRR33750958.13255669__1.13069782	UniClust90_GIMAHFHH00711|6__12|SGB89408
SRR33750958.13257374__1.13071459	UniClust90_CMHDMJOM03759|1__5|SGB56640
SRR33750958.13258142__1.13072221	UniClust90_IGKPANEM01389|1__11|SGB128987
SRR33750958.13258213__1.13072291	UniRef90_A0A1Q7B621|1__9|SGB56640
SRR33750958.13258100__1.13072180	UniClust90_BGBNJMLN02087|1__7|SGB86773
SRR33750958.13258777__1.13072848	UniRef90_A0A1M6J6U9|1__11|SGB6243
SRR33750958.13258826__1.13072897	UniClust90_JMFJJCJA05250|4__8|SGB130007
SRR33750958.13258942__1.13073010	UniClust90_JKONEDMA01352|1__12|SGB130007
SRR33750958.13260979__1.13075023	UniClust90_OCJAPFEA05159|1__13|SGB125949
SRR33750958.13261013__1.13075056	UniClust90_OECKFAOL00951|1__9|SGB89423
SRR33750958.13261654__1.13075690	UniClust90_LCIBFGAE00088|1__6|SGB127159
SRR33750958.13261979__1.13076012	UniClust90_DPJLILCC00136|1__18|SGB89725
SRR33750958.13261851__1.13075885	UniClust90_JBMBCDML01281|6__10|SGB89725
SRR33750958.13262139__1.13076171	UniRef90_A0A1Q7BHH1|1__10|SGB56640
SRR33750958.13262262__1.13076292	UniClust90_DIBLBONP01346|1__6|SGB84078
SRR33750958.13262656__1.13076678	UniClust90_NOMIGGEC00876|1__9|SGB125949
SRR33750958.13262929__1.13076947	UniClust90_FKNELLKK01964|1__4|SGB122683
SRR33750958.13264967__1.13078962	UniRef90_A0A2V6AVM5|1__3|SGB52714
SRR33750958.13265180__1.13079170	UniClust90_OBEJBAOE00902|1__10|SGB128218
SRR33750958.13267573__1.13081533	UniClust90_KMEALJDO00961|1__7|SGB84078
SRR33750958.13268263__1.13082217	UniClust90_EHFFKAJJ01204|1__7|SGB74780
SRR33750958.13268074__1.13082030	UniClust90_OALLKAFI00141|1__16|SGB84078
SRR33750958.13269257__1.13083203	UniClust90_MNDMKJNN01323|1__4|SGB89423
SRR33750958.13269211__1.13083157	UniClust90_NAIAGGFH00644|1__9|SGB122683
SRR33750958.13269581__1.13083524	UniClust90_MNDMKJNN01323|1__4|SGB89423
SRR33750958.13272858__1.13086773	UniClust90_NHHHKJJE01164|1__11|SGB125949
SRR33750958.13272446__1.13086363	UniRef90_A0A2V5M3T3|1__5|SGB52717
SRR33750958.13273165__1.13087079	UniClust90_DEFNONOM00890|1__7|SGB56640
SRR33750958.13274927__1.13088821	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750958.13275537__1.13089425	UniClust90_OJGLOKOM02226|1__9|SGB84075
SRR33750958.13276232__1.13090111	UniRef90_A0A2V5YWH4|1__10|SGB52714
SRR33750958.13277634__1.13091492	UniClust90_DJBDGBNB03403|1__7|SGB89725
SRR33750958.13278606__1.13092450	UniClust90_DPLIHBNC00502|1__7|SGB89725
SRR33750958.13279664__1.13093499	UniClust90_BKIEHKJF01264|1__6|SGB131913
SRR33750958.13280345__1.13094170	UniClust90_KIMIJBHB01009|1__22|SGB126432
SRR33750958.13281077__1.13094891	UniClust90_FPGDCGCP01935|1__4|SGB89423
SRR33750958.13281177__1.13094991	UniClust90_EHKFGODG01808|1__10|SGB134112
SRR33750958.13281282__1.13095096	UniClust90_OFJJKHAK02035|1__6|SGB84078
SRR33750958.13283175__1.13096965	UniClust90_EDBNNBOB01735|5__8|SGB56640
SRR33750958.13283226__1.13097016	UniClust90_EDBNNBOB01735|5__8|SGB56640
SRR33750958.13283984__1.13097765	UniClust90_AMOCLKLN00158|1__5|SGB122683
SRR33750958.13283967__1.13097749	UniClust90_HGJNCPHJ04381|1__18|SGB125949
SRR33750958.13284043__1.13097822	UniRef90_A0A1Q7B7X3|1__3|SGB73517
SRR33750958.13284664__1.13098434	UniClust90_JBJEMLBL01190|1__12|SGB89645
SRR33750958.13286294__1.13100055	UniClust90_AHBBACPJ01284|1__5|SGB122683
SRR33750958.13286460__1.13100220	UniClust90_DEFNONOM00890|1__7|SGB56640
SRR33750958.13286992__1.13100750	UniRef90_A0A2S8LB73|1__29|SGB175763
SRR33750958.13288184__1.13101919	UniClust90_AHPFANAF03476|1__9|SGB133354
SRR33750958.13288932__1.13102653	UniRef90_A0A1Q7B5E0|5__12|SGB56640
SRR33750958.13288934__1.13102655	UniClust90_CBFLHKKL01372|1__19|SGB133209
SRR33750958.13289573__1.13103286	UniRef90_A0A095YED8|1__9|SGB152364
SRR33750958.13289092__1.13102812	UniClust90_NOMIGGEC00982|1__10|SGB125949
SRR33750958.13289803__1.13103515	UniClust90_NOMIGGEC01495|1__12|SGB125949
SRR33750958.13289788__1.13103500	UniClust90_GMEAMNGB00785|1__9|SGB134112
SRR33750958.13292773__1.13106450	UniClust90_NMMEDCHE01638|1__4|SGB89423
SRR33750958.13293961__1.13107627	UniClust90_HJKNIEHA03332|1__7|SGB89408
SRR33750958.13294127__1.13107793	UniClust90_NOMIGGEC01038|1__12|SGB125949
SRR33750958.13293675__1.13107341	UniRef90_A0A2V6DS42|1__10|SGB22169
SRR33750958.13295163__1.13108823	UniClust90_HGJNCPHJ00714|1__10|SGB125949
SRR33750958.13295295__1.13108954	UniClust90_HGJNCPHJ04381|1__18|SGB125949
SRR33750958.13295437__1.13109090	UniClust90_FKNELLKK01451|1__5|SGB122683
SRR33750958.13295969__1.13109614	UniClust90_OPFCPGGL00090|1__3|SGB89423
SRR33750958.13295755__1.13109402	UniClust90_HMPPKHGP01570|3__8|SGB133091
SRR33750958.13297541__1.13111170	UniClust90_ALPEOPJM01072|1__11|SGB84331
SRR33750958.13298378__1.13112000	UniClust90_OPLEJCPF02386|1__11|SGB125949
SRR33750958.13299513__1.13113118	UniRef90_A0A2V6DMP5|3__17|SGB22169
SRR33750958.13299566__1.13113170	UniRef90_A0A2V6DMP5|3__17|SGB22169
SRR33750958.13301079__1.13114662	UniClust90_GMGIGFBN02467|1__10|SGB128987
SRR33750958.13306492__1.13119992	UniRef90_UPI0010CC92F4|2__6|SGB184476
SRR33750958.13307673__1.13121146	UniClust90_DCJCBMEC03905|6__9|SGB122526
SRR33750958.13307834__1.13121304	UniClust90_DJFHEFAJ01887|1__3|SGB89423
SRR33750958.13308902__1.13122341	UniClust90_OPLEJCPF01626|1__13|SGB125949
SRR33750958.13309115__1.13122547	UniClust90_LGJBDPMI01582|1__16|SGB133334
SRR33750958.13310053__1.13123473	UniRef90_A0A2V5UD88|1__6|SGB52710
SRR33750958.13311588__1.13124972	UniClust90_AMDOLPBA02512|1__11|SGB73712
SRR33750958.13311673__1.13125057	UniClust90_BGDHDLNA04274|1__17|SGB84075
SRR33750958.13315438__1.13128750	UniRef90_A0A1Q7BT36|1__7|SGB73517
SRR33750958.13318068__1.13131319	UniClust90_NMMIMHEL01302|1__4|SGB122683
SRR33750958.13320552__1.13133752	UniRef90_A0A1Q7BJK5|1__10|SGB73517
SRR33750958.13320586__1.13133786	UniClust90_LHPBCBPG02823|2__8|SGB74780
SRR33750958.13322421__1.13135565	UniClust90_DBBCBONN02979|1__24|SGB126432
SRR33750958.13322249__1.13135398	UniClust90_DLOKBJPP00658|1__5|SGB131913
SRR33750958.13322677__1.13135812	UniClust90_DCJCBMEC02245|4__10|SGB122526
SRR33750958.13323781__1.13136890	UniClust90_KDDPKKIL02348|1__8|SGB128471
SRR33750958.13324181__1.13137282	UniRef90_A0A1Q7WDW0|1__6|SGB130007
SRR33750958.13325330__1.13138407	UniClust90_JMFJJCJA02527|1__6|SGB130007
SRR33750958.13325307__1.13138386	UniRef90_A0A1Q7B4L6|1__6|SGB56640
SRR33750958.13325512__1.13138587	UniRef90_A0A1Q7WDW0|1__6|SGB130007
SRR33750958.13325819__1.13138886	UniClust90_HGJNCPHJ00520|1__11|SGB125949
SRR33750958.13325838__1.13138905	UniClust90_HGJNCPHJ00520|1__11|SGB125949
SRR33750958.13327208__1.13140238	UniClust90_HAPCEGOL10085|1__28|SGB176228
SRR33750958.13327698__1.13140719	UniClust90_EJFOFLBH00015|1__4|SGB133091
SRR33750958.13327917__1.13140934	UniClust90_PLNJEBMN01753|7__10|SGB133091
SRR33750958.13330477__1.13143437	UniClust90_NLNCLIEF02494|3__11|SGB73649
SRR33750958.13331020__1.13143970	UniClust90_NOMIGGEC02350|1__10|SGB125949
SRR33750958.13331179__1.13144129	UniClust90_BOKHIPMC01063|1__5|SGB130007
SRR33750958.13332844__1.13145757	UniClust90_OCJAPFEA03298|1__8|SGB125949
SRR33750958.13333117__1.13146026	UniRef90_UPI00047FE665|1__11|SGB31990
SRR33750958.13334512__1.13147387	UniClust90_NOMIGGEC00982|1__10|SGB125949
SRR33750958.13334848__1.13147713	UniClust90_BOKHIPMC04272|1__7|SGB130007
SRR33750958.13334188__1.13147068	UniClust90_DPJLILCC01623|2__6|SGB89725
SRR33750958.13335178__1.13148035	UniClust90_OCJAPFEA03769|1__15|SGB125949
SRR33750958.13335338__1.13148189	UniClust90_OCCAFAEL00709|1__4|SGB74789
SRR33750958.13335407__1.13148255	UniClust90_CHLBPEBB00072|1__8|SGB89725
SRR33750958.13335558__1.13148402	UniRef90_A0A1Q7BY99|1__6|SGB56640
SRR33750958.13335639__1.13148482	UniClust90_CHMIEHDJ03578|4__8|SGB56640
SRR33750958.13336719__1.13149543	UniClust90_NHHHKJJE02842|1__8|SGB125949
SRR33750958.13337605__1.13150413	UniClust90_OPLEJCPF01349|1__11|SGB125949
SRR33750958.13339332__1.13152109	UniClust90_NKFDNCBD04363|1__16|SGB135184
SRR33750958.13339682__1.13152455	UniClust90_ENBABIAF01560|6__12|SGB128778
SRR33750958.13339935__1.13152704	UniRef90_A0A3D5DKK3|1__6|SGB130007
SRR33750958.13341154__1.13153899	UniClust90_LJMOGHMP01966|1__8|SGB128778
SRR33750958.13341943__1.13154676	UniClust90_FNLODIGI00415|1__14|SGB130205
SRR33750958.13342577__1.13155305	UniRef90_A0A1Q7BJT8|1__6|SGB73517
SRR33750958.13342629__1.13155357	UniRef90_A0A1Q7BJT8|1__6|SGB73517
SRR33750958.13342690__1.13155417	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750958.13342837__1.13155560	UniClust90_GJEIHIOJ03212|1__5|SGB122526
SRR33750958.13342758__1.13155481	UniClust90_DPJLILCC01600|1__5|SGB89725
SRR33750958.13343892__1.13156599	UniClust90_JMFJJCJA03494|1__9|SGB130007
SRR33750958.13344602__1.13157293	VDB|0043-0016-0-0000|MV643-c1920-c0-c6
SRR33750958.13344636__1.13157326	VDB|0043-0016-0-0000|MV643-c1920-c0-c6
SRR33750958.13344797__1.13157485	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750958.13344883__1.13157571	UniClust90_ANDLCEDJ01046|1__14|SGB133091
SRR33750958.13346221__1.13158884	UniRef90_A0A1Q7B849|1__4|SGB56640
SRR33750958.13346679__1.13159331	UniClust90_OCJAPFEA01349|1__11|SGB125949
SRR33750958.13348344__1.13160966	UniClust90_BGMDAEJF00866|1__5|SGB122526
SRR33750958.13349074__1.13161690	UniRef90_A0A2V6CUS4|4__11|SGB22169
SRR33750958.13349995__1.13162593	UniClust90_FNPCGKEP00327|4__9|SGB84078
SRR33750958.13350018__1.13162615	UniClust90_EJFOFLBH01963|4__8|SGB133091
SRR33750958.13354629__1.13167132	UniRef90_A0A1Q7UD59|1__12|SGB73649
SRR33750958.13355605__1.13168082	UniClust90_ICJPFPDN00756|2__5|SGB74789
SRR33750958.13355021__1.13167516	UniRef90_A0A357CJW6|1__5|SGB89423
SRR33750958.13357194__1.13169623	UniRef90_A0A357CLP1|3__7|SGB133091
SRR33750958.13357412__1.13169838	UniRef90_A0A1Q7B9Y6|2__6|SGB56640
SRR33750958.13357482__1.13169905	UniClust90_PKNCJFOJ04636|1__9|SGB56640
SRR33750958.13357528__1.13169950	UniRef90_A0A1Q7B9Y6|2__6|SGB56640
SRR33750958.13357561__1.13169981	UniClust90_PKNCJFOJ04636|1__9|SGB56640
SRR33750958.13357076__1.13169510	UniClust90_HNBLJKFC02213|1__9|SGB128778
SRR33750958.13359629__1.13172007	UniClust90_EJAHAFID00031|1__8|SGB130007
SRR33750958.13363869__1.13176163	UniClust90_DAODNPOA00396|1__4|SGB89725
SRR33750958.13364923__1.13177198	UniRef90_UPI00101BC322|1__12|SGB30169
SRR33750958.13366602__1.13178841	UniClust90_DAODNPOA00870|1__5|SGB89725
SRR33750958.13367636__1.13179857	UniClust90_BGMDAEJF02021|1__12|SGB122526
SRR33750958.13368345__1.13180554	UniClust90_EKCLMAKM04922|10__23|SGB89408
SRR33750958.13368786__1.13180989	UniClust90_OOJLFJAP01027|1__6|SGB89423
SRR33750958.13370999__1.13183154	UniClust90_MDGCCGDH03367|2__7|SGB56640
SRR33750958.13371034__1.13183189	UniClust90_DPLIHBNC01009|1__6|SGB89725
SRR33750958.13370446__1.13182609	UniClust90_DEFNONOM02357|8__12|SGB56640
SRR33750958.13372622__1.13184745	UniRef90_A0A2V5YU65|3__10|SGB52714
SRR33750958.13372637__1.13184759	UniRef90_A0A2V5YU65|3__10|SGB52714
SRR33750958.13372315__1.13184446	UniClust90_PKMOJOJK01731|1__3|SGB84078
SRR33750958.13372571__1.13184695	UniClust90_HMPPKHGP01570|3__8|SGB133091
SRR33750958.13374909__1.13186990	UniClust90_CKLAELPF01284|1__9|SGB128178
SRR33750958.13375298__1.13187371	UniRef90_A0A2V5NSC8|1__7|SGB52714
SRR33750958.13376345__1.13188399	UniClust90_PPDCKKGL01275|1__6|SGB133090
SRR33750958.13376753__1.13188801	UniClust90_BPNLEABE02535|1__7|SGB89423
SRR33750958.13376760__1.13188807	UniClust90_BGDHDLNA04580|1__6|SGB84075
SRR33750958.13377007__1.13189050	UniClust90_LLIEHLNH01141|5__12|SGB130007
SRR33750958.13377833__1.13189864	UniClust90_GMEAMNGB00650|1__12|SGB134112
SRR33750958.13378194__1.13190219	UniClust90_GMKONCKM00277|1__3|SGB89423
SRR33750958.13377718__1.13189753	UniClust90_GEHFPKBH00848|1__9|SGB84075
SRR33750958.13379029__1.13191037	UniClust90_DPLIHBNC01476|1__6|SGB89725
SRR33750958.13379337__1.13191341	UniClust90_BFNLKGLD01516|1__18|SGB131805
SRR33750958.13379768__1.13191762	UniClust90_OELLCOID00325|1__12|SGB128218
SRR33750958.13380280__1.13192267	UniClust90_HGJNCPHJ05097|1__12|SGB125949
SRR33750958.13381787__1.13193749	UniRef90_A0A1Q7B556|3__8|SGB56640
SRR33750958.13383148__1.13195082	UniRef90_A0A1Q7BLE5|1__7|SGB73517
SRR33750958.13384517__1.13196428	UniClust90_OINPHDHE04310|1__7|SGB129718
SRR33750958.13387120__1.13198983	UniClust90_JMFJJCJA04673|1__5|SGB130007
SRR33750958.13390124__1.13201939	UniClust90_NOMIGGEC04479|1__13|SGB125949
SRR33750958.13390632__1.13202441	UniClust90_EDBNNBOB01936|1__5|SGB56640
SRR33750958.13394333__1.13206072	UniClust90_JBMBCDML00477|1__5|SGB89725
SRR33750958.13394801__1.13206531	UniClust90_CHLBPEBB02122|1__15|SGB89725
SRR33750958.13395540__1.13207257	UniClust90_GKMCGFLC01057|1__5|SGB133052
SRR33750958.13396676__1.13208374	UniRef90_A0A2V5M5A1|1__20|SGB52717
SRR33750958.13396987__1.13208682	UniClust90_JOBGHFKE01738|1__11|SGB128677
SRR33750958.13397732__1.13209410	UniClust90_NHHHKJJE01164|1__11|SGB125949
SRR33750958.13398716__1.13210385	UniClust90_OJFAJFEC00108|1__6|SGB89423
SRR33750958.13399637__1.13211282	UniClust90_BOKHIPMC03200|1__15|SGB130007
SRR33750958.13399648__1.13211293	UniClust90_DBBCBONN01606|1__28|SGB126432
SRR33750958.13400093__1.13211729	UniClust90_GHPINBAM00873|1__8|SGB84331
SRR33750958.13400958__1.13212573	UniClust90_JKKHKAPH02384|1__20|SGB89408
SRR33750958.13401177__1.13212788	UniClust90_EJAHAFID04099|1__9|SGB130007
SRR33750958.13402311__1.13213908	UniClust90_IOFPBIHC00448|1__6|SGB130007
SRR33750958.13402356__1.13213952	UniRef90_A0A2V5LK27|1__4|SGB52717
SRR33750958.13402678__1.13214274	UniClust90_FNPCGKEP03897|2__6|SGB84078
SRR33750958.13402913__1.13214505	UniClust90_JMFJJCJA02397|1__12|SGB130007
SRR33750958.13405356__1.13216905	UniClust90_BOKHIPMC02014|1__6|SGB130007
SRR33750958.13406212__1.13217744	UniClust90_NHHHKJJE00017|1__10|SGB125949
SRR33750958.13406259__1.13217790	UniClust90_BOKHIPMC05538|1__12|SGB130007
SRR33750958.13406639__1.13218159	UniClust90_EBKBLHBP00075|1__9|SGB133090
SRR33750958.13406773__1.13218288	UniClust90_EBKBLHBP00075|1__9|SGB133090
SRR33750958.13406987__1.13218496	UniClust90_DPJLILCC00136|1__18|SGB89725
SRR33750958.13408242__1.13219730	UniRef90_A0A1F2XUH9|1__4|SGB89423
SRR33750958.13407555__1.13219059	UniClust90_CMHDMJOM02010|1__6|SGB56640
SRR33750958.13409770__1.13221233	UniRef90_A0A1Q7B4C1|1__9|SGB56640
SRR33750958.13410145__1.13221598	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750958.13410547__1.13221994	UniClust90_NHHHKJJE00160|1__13|SGB125949
SRR33750958.13412259__1.13223680	UniClust90_GFHGLNMO01409|5__18|SGB133091
SRR33750958.13412417__1.13223837	UniClust90_OCJAPFEA03308|1__24|SGB125949
SRR33750958.13413220__1.13224623	UniClust90_KMEALJDO01981|1__11|SGB84078
SRR33750958.13414886__1.13226269	UniClust90_BGMDAEJF02239|15__19|SGB122526
SRR33750958.13416218__1.13227580	UniClust90_OCJAPFEA00132|1__8|SGB125949
SRR33750958.13417084__1.13228428	UniClust90_MEABCEIN00377|1__4|SGB84078
SRR33750958.13417203__1.13228545	UniClust90_GFFNGEKC02985|4__8|SGB56640
SRR33750958.13417294__1.13228633	UniClust90_DPJLILCC01896|1__9|SGB89725
SRR33750958.13418648__1.13229957	UniClust90_GJEIHIOJ01650|1__8|SGB122526
SRR33750958.13418616__1.13229926	UniClust90_PKNCJFOJ02657|16__22|SGB56640
SRR33750958.13420229__1.13231506	UniClust90_ANDLCEDJ01036|1__4|SGB133091
SRR33750958.13420445__1.13231718	UniClust90_OCJAPFEA05355|1__8|SGB125949
SRR33750958.13421110__1.13232371	UniClust90_OCJAPFEA04975|1__10|SGB125949
SRR33750958.13421265__1.13232524	UniClust90_KDBNJHBC00574|3__21|SGB138452
SRR33750958.13422565__1.13233799	UniClust90_CHMIEHDJ02503|1__6|SGB56640
SRR33750958.13422846__1.13234078	UniClust90_ANDLCEDJ00163|1__4|SGB133091
SRR33750958.13423784__1.13235005	UniClust90_IDPAEINK02024|1__16|SGB89725
SRR33750958.13424082__1.13235295	UniClust90_PHKKGFAL00458|1__10|SGB133052
SRR33750958.13429039__1.13240164	UniClust90_BHLGKCAN03129|1__6|SGB56640
SRR33750958.13429210__1.13240329	UniClust90_MJJDJADB02608|1__19|SGB130188
SRR33750958.13429718__1.13240830	UniClust90_OPLEJCPF04122|1__10|SGB125949
SRR33750958.13430331__1.13241434	UniClust90_LLIEHLNH03552|2__10|SGB130007
SRR33750958.13430632__1.13241727	UniRef90_A0A2A8SDZ3|1__6|SGB7708
SRR33750958.13431057__1.13242144	UniClust90_CHLBPEBB02122|1__15|SGB89725
SRR33750958.13432096__1.13243164	UniRef90_A0A2V8H1W6|1__20|SGB17587
SRR33750958.13432878__1.13243931	UniClust90_MEABCEIN00532|1__6|SGB84078
SRR33750958.13433512__1.13244553	UniClust90_NHHHKJJE01123|1__8|SGB125949
SRR33750958.13435899__1.13246905	UniClust90_AOMEFECO00927|11__17|SGB133090
SRR33750958.13436179__1.13247182	UniClust90_ECOHMLGB00268|7__13|SGB56640
SRR33750958.13436622__1.13247617	UniClust90_IOFPBIHC02803|1__9|SGB130007
SRR33750958.13437436__1.13248423	UniClust90_NJGLCGCL02228|1__7|SGB122683
SRR33750958.13438354__1.13249319	UniClust90_HOPPLHLN00904|1__16|SGB128471
SRR33750958.13439314__1.13250262	UniRef90_A0A2V5PZR7|1__8|SGB52719
SRR33750958.13441397__1.13252305	UniClust90_DPLIHBNC01543|1__15|SGB89725
SRR33750958.13441311__1.13252222	UniClust90_GCEPBNKN00509|1__3|SGB122683
SRR33750958.13442572__1.13253462	UniRef90_A0A3D5E167|5__9|SGB130007
SRR33750958.13442940__1.13253822	UniClust90_NOMIGGEC02686|1__9|SGB125949
SRR33750958.13445119__1.13255967	UniClust90_DBBCBONN01428|1__19|SGB126432
SRR33750958.13445702__1.13256544	UniClust90_DBBCBONN00875|1__23|SGB126432
SRR33750958.13445681__1.13256523	UniClust90_BNOEINHM01419|1__4|SGB122683
SRR33750958.13446764__1.13257594	UniClust90_AMOFFOJE00865|1__7|SGB133121
SRR33750958.13447714__1.13258523	UniClust90_IBMDDACE00385|1__8|SGB128778
SRR33750958.13448529__1.13259328	UniRef90_A0A3D5DKK3|1__6|SGB130007
SRR33750958.13448987__1.13259774	UniClust90_IGKPANEM01399|1__13|SGB128987
SRR33750958.13448719__1.13259515	UniRef90_A0A3D5DKK3|1__6|SGB130007
SRR33750958.13450847__1.13261605	UniClust90_JINNGNKA00420|1__12|SGB129038
SRR33750958.13452173__1.13262907	UniClust90_MJJDJADB00654|1__13|SGB130188
SRR33750958.13453063__1.13263786	UniClust90_EHIAFBHG01611|1__8|SGB128778
SRR33750958.13454871__1.13265552	UniRef90_A0A2V6DI48|1__12|SGB22169
SRR33750958.13456449__1.13267097	UniClust90_JMFJJCJA04630|1__13|SGB130007
SRR33750958.13456966__1.13267605	UniRef90_A0A1Q7BEQ0|2__7|SGB56640
SRR33750958.13457622__1.13268252	UniRef90_A0A1Q7BHU7|1__5|SGB56640
SRR33750958.13457750__1.13268380	UniClust90_HGJNCPHJ04950|1__20|SGB125949
SRR33750958.13459043__1.13269657	UniClust90_OPLEJCPF00147|1__22|SGB125949
SRR33750958.13459075__1.13269689	UniRef90_A0A1Q7HKH0|1__10|SGB56062
SRR33750958.13461482__1.13272053	UniClust90_ACDABMLJ00265|2__6|SGB133090
SRR33750958.13464241__1.13274764	UniClust90_LLIEHLNH00245|1__5|SGB130007
SRR33750958.13465390__1.13275902	UniClust90_CHMIEHDJ02211|1__6|SGB56640
SRR33750958.13468311__1.13278783	UniClust90_DAODNPOA02759|1__4|SGB89725
SRR33750958.13468560__1.13279026	UniClust90_DCJCBMEC04166|4__7|SGB122526
SRR33750958.13468974__1.13279434	UniClust90_GCEPBNKN00972|1__7|SGB122683
SRR33750958.13469396__1.13279850	UniClust90_DPLIHBNC00540|1__6|SGB89725
SRR33750958.13469575__1.13280026	UniClust90_OJGLOKOM02771|1__6|SGB84075
SRR33750958.13471312__1.13281734	UniClust90_KIMIJBHB03706|1__18|SGB126432
SRR33750958.13471363__1.13281785	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750958.13471947__1.13282359	UniRef90_A0A0R3KMM6|1__14|SGB11346
SRR33750958.13471994__1.13282405	UniRef90_A0A0R3KMM6|1__14|SGB11346
SRR33750958.13472413__1.13282819	UniClust90_IOFPBIHC03293|1__8|SGB130007
SRR33750958.13472499__1.13282901	UniRef90_A0A408TE41|1__14|SGB29195
SRR33750958.13472998__1.13283385	UniClust90_JMJHPHJK00133|1__13|SGB134112
SRR33750958.13473242__1.13283624	UniClust90_OCJAPFEA00421|1__10|SGB125949
SRR33750958.13473322__1.13283702	UniClust90_NAIAGGFH02305|1__5|SGB122683
SRR33750958.13473978__1.13284349	UniClust90_COKDEGOB00189|2__9|SGB7710
SRR33750958.13474481__1.13284845	UniClust90_IAFJOFII01337|1__7|SGB134112
SRR33750958.13474908__1.13285268	UniClust90_GMEAMNGB02060|1__14|SGB134112
SRR33750958.13477751__1.13288053	UniRef90_A0A2V6B8G7|1__9|SGB52714
SRR33750958.13478879__1.13289158	UniClust90_HNBLJKFC02265|1__9|SGB128778
SRR33750958.13479320__1.13289589	UniRef90_A0A0R3KF63|1__7|SGB11345
SRR33750958.13479327__1.13289596	UniClust90_HGJNCPHJ02716|1__11|SGB125949
SRR33750958.13482644__1.13292857	UniClust90_DBNHPCAO03773|1__21|SGB132232
SRR33750958.13483970__1.13294161	UniRef90_A0A357CHT2|1__5|SGB89423
SRR33750958.13484274__1.13294461	UniClust90_CEIBDEKO01791|1__10|SGB133121
SRR33750958.13485071__1.13295247	UniClust90_OPLEJCPF02255|1__8|SGB125949
SRR33750958.13485488__1.13295659	UniClust90_PMIPAOFH02098|1__4|SGB89410
SRR33750958.13485943__1.13296109	UniClust90_EJAHAFID00868|1__5|SGB130007
SRR33750958.13486160__1.13296324	UniClust90_FIHOKOAF00221|1__4|SGB74789
SRR33750958.13487289__1.13297433	UniRef90_A0A2V5XB84|3__7|SGB84331
SRR33750958.13487392__1.13297534	UniClust90_BGDHDLNA01063|1__10|SGB84075
SRR33750958.13487817__1.13297950	UniClust90_AGJDNOHG01547|1__5|SGB89423
SRR33750958.13489199__1.13299307	UniClust90_OCJAPFEA04909|1__14|SGB125949
SRR33750958.13489453__1.13299559	UniRef90_A0A1Q7B5E0|5__12|SGB56640
SRR33750958.13489518__1.13299623	UniClust90_HMPPKHGP01570|3__8|SGB133091
SRR33750958.13490457__1.13300531	UniRef90_A0A2V6JIS8|1__8|SGB22169
SRR33750958.13490468__1.13300542	UniClust90_DHCJNNEN00215|1__7|SGB89423
SRR33750958.13490994__1.13301058	UniClust90_IDPAEINK02024|1__16|SGB89725
SRR33750958.13492392__1.13302432	UniClust90_AGBJGNAA00057|1__5|SGB74789
SRR33750958.13492760__1.13302794	UniClust90_DPJLILCC00590|1__24|SGB89725
SRR33750958.13493016__1.13303043	UniClust90_EFBPFKCE01938|1__4|SGB122683
SRR33750958.13492928__1.13302957	UniClust90_JHHAJKKH04733|1__21|SGB154096
SRR33750958.13493403__1.13303426	UniClust90_OCJAPFEA01058|1__10|SGB125949
SRR33750958.13494244__1.13304244	UniClust90_OGLMLKPI00352|1__3|SGB56638
SRR33750958.13494367__1.13304365	UniClust90_NNOGEMDJ00872|1__12|SGB128987
SRR33750958.13495649__1.13305628	UniClust90_NOMIGGEC01377|1__10|SGB125949
SRR33750958.13495968__1.13305945	UniClust90_DPLIHBNC01730|1__8|SGB89725
SRR33750958.13496154__1.13306129	UniClust90_CEPMHJNC07340|1__14|SGB127269
SRR33750958.13498147__1.13308091	UniClust90_OPLEJCPF05100|1__9|SGB125949
SRR33750958.13499063__1.13309002	UniClust90_NECMKPAF04939|1__10|SGB89408
SRR33750958.13499561__1.13309493	UniClust90_NOMIGGEC01489|1__8|SGB125949
