SRR33750943.4918__1.4833	UniClust90_MKPDLIIB02020|1__8|SGB131913
SRR33750943.1390401__2.1371212	UniRef90_UPI0009FD274C|1__28|SGB34046
SRR33750943.1390537__2.1371347	UniClust90_OALLKAFI02755|1__10|SGB84078
SRR33750943.1390675__2.1371483	UniClust90_GMKONCKM01269|1__4|SGB89423
SRR33750943.1391987__2.1372781	UniRef90_A0A1C6VUY7|1__8|SGB16466
SRR33750943.1392087__2.1372879	UniClust90_GIDCBJMF01366|1__14|SGB134112
SRR33750943.1392408__2.1373196	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.1393755__2.1374529	UniClust90_PLCDHMLO02308|1__10|SGB134782
SRR33750943.1395857__2.1376606	UniClust90_DPLIHBNC00975|1__15|SGB89725
SRR33750943.1395934__2.1376683	UniClust90_DPLIHBNC00975|1__15|SGB89725
SRR33750943.1398163__2.1378892	UniClust90_IDPAEINK02024|1__16|SGB89725
SRR33750943.1399196__2.1379917	UniClust90_HGJNCPHJ01223|1__14|SGB125949
SRR33750943.1400621__2.1381324	UniClust90_FNPCGKEP01980|1__8|SGB84078
SRR33750943.1400775__2.1381476	UniRef90_A0A2V6HRI6|2__7|SGB84331
SRR33750943.1400945__2.1381644	UniClust90_AHMCBMKF02138|1__4|SGB89423
SRR33750943.1401222__2.1381917	UniRef90_A0A1Q7B5E0|5__12|SGB56640
SRR33750943.1401969__2.1382659	UniClust90_EEPELPNH01011|1__5|SGB86769
SRR33750943.1402424__2.1383114	UniClust90_NPONNIIF01239|1__14|SGB125699
SRR33750943.1403739__2.1384422	UniClust90_EKCLMAKM02393|1__10|SGB89408
SRR33750943.1403722__2.1384405	UniClust90_GMKONCKM00188|1__7|SGB89423
SRR33750943.1404118__2.1384799	UniClust90_NECMKPAF03679|1__11|SGB89408
SRR33750943.1404163__2.1384843	UniClust90_NECMKPAF03679|1__11|SGB89408
SRR33750943.1404235__2.1384915	UniClust90_JCMEFMGF02291|3__11|SGB74780
SRR33750943.1404386__2.1385065	UniClust90_GCEPBNKN00972|1__7|SGB122683
SRR33750943.1404587__2.1385266	UniClust90_LLIEHLNH02915|1__12|SGB130007
SRR33750943.1405565__2.1386228	UniClust90_HGJNCPHJ00225|1__14|SGB125949
SRR33750943.1406112__2.1386766	UniClust90_JMFJJCJA01564|1__5|SGB130007
SRR33750943.1407398__2.1388039	UniClust90_PJBHHLBH01327|1__6|SGB74789
SRR33750943.1408179__2.1388811	UniClust90_ELKMOIOH00732|1__4|SGB122683
SRR33750943.1408288__2.1388918	UniClust90_IAFJOFII01086|1__10|SGB134112
SRR33750943.1408849__2.1389472	UniClust90_AMDOLPBA01414|1__10|SGB73712
SRR33750943.1409160__2.1389780	UniClust90_EDNFDLAG01889|1__3|SGB84078
SRR33750943.1409326__2.1389943	UniClust90_OPBPCBGI01205|1__9|SGB132245
SRR33750943.1409903__2.1390510	UniClust90_GMEAMNGB01996|1__11|SGB134112
SRR33750943.1412393__2.1392956	UniClust90_PKMOJOJK04356|1__4|SGB84078
SRR33750943.1414111__2.1394639	UniClust90_NNOGEMDJ00287|1__20|SGB128987
SRR33750943.1414674__2.1395187	UniClust90_KPGCMLFP02061|1__10|SGB89408
SRR33750943.1416504__2.1396982	UniClust90_CLKOHAKG00773|1__7|SGB74789
SRR33750943.1417568__2.1398029	UniRef90_UPI0004197390|1__6|SGB31987
SRR33750943.1418228__2.1398675	UniClust90_NHHHKJJE00017|1__10|SGB125949
SRR33750943.1418308__2.1398753	UniClust90_NHHHKJJE01409|1__11|SGB125949
SRR33750943.1420144__2.1400553	UniClust90_CHMIEHDJ00058|1__4|SGB56640
SRR33750943.1420959__2.1401349	UniClust90_GDFOBPMK02114|1__7|SGB89410
SRR33750943.1420554__2.1400951	UniClust90_DPLIHBNC00819|1__6|SGB89725
SRR33750943.1421052__2.1401440	UniClust90_PKCJLHDA02007|1__7|SGB89408
SRR33750943.1422722__2.1403076	UniClust90_LAIOJEOH01087|1__13|SGB133077
SRR33750943.1422993__2.1403343	UniClust90_IOBLNNKA02196|1__5|SGB7708
SRR33750943.1424763__2.1405073	UniRef90_UPI0004BA71C4|1__18|SGB30552
SRR33750943.1428643__2.1408894	UniRef90_A0A1Q7BY99|1__6|SGB56640
SRR33750943.1430911__2.1411108	UniClust90_HMPPKHGP01419|1__5|SGB133091
SRR33750943.1432739__2.1412897	UniClust90_BKMLPNMA00308|1__12|SGB89423
SRR33750943.1432763__2.1412921	UniClust90_ALPEOPJM01560|1__10|SGB84331
SRR33750943.1433667__2.1413808	UniClust90_GMCKFDNL05722|1__8|SGB94059
SRR33750943.1433685__2.1413826	VDB|0043-0016-0-0000|MV643-c1920-c0-c6
SRR33750943.1433882__2.1414020	UniClust90_BOKHIPMC05587|1__8|SGB130007
SRR33750943.1434150__2.1414282	UniClust90_PIHLJOEE01053|1__5|SGB84075
SRR33750943.1435150__2.1415258	UniClust90_JMFJJCJA01908|1__5|SGB130007
SRR33750943.1434888__2.1415004	UniClust90_JOMGGAEL00643|3__9|SGB74789
SRR33750943.1435609__2.1415711	UniClust90_OPFCPGGL00889|1__7|SGB89423
SRR33750943.1435462__2.1415565	UniRef90_UPI0003720A12|1__17|SGB30552
SRR33750943.1436382__2.1416464	UniClust90_LBCJEGLL05967|1__13|SGB94032
SRR33750943.1436873__2.1416945	UniClust90_GFEHHOJN01107|1__12|SGB132218
SRR33750943.1437260__2.1417324	UniClust90_CEIBDEKO02136|3__9|SGB133121
SRR33750943.1437282__2.1417346	UniClust90_CEIBDEKO02136|3__9|SGB133121
SRR33750943.1439685__2.1419703	UniClust90_AABABCCC01567|1__3|SGB74789
SRR33750943.1439826__2.1419840	UniClust90_IDKECNGD00523|1__5|SGB74789
SRR33750943.1441082__2.1421075	UniClust90_CKFODBEF02212|1__6|SGB122608
SRR33750943.1441589__2.1421573	UniClust90_JMJHPHJK01396|1__4|SGB134112
SRR33750943.1442348__2.1422323	UniClust90_IOFPBIHC01165|1__8|SGB130007
SRR33750943.1442839__2.1422802	UniClust90_OCJAPFEA01948|1__11|SGB125949
SRR33750943.1443638__2.1423586	UniClust90_IOFPBIHC01165|1__8|SGB130007
SRR33750943.1445479__2.1425398	UniClust90_DCLMLFKJ02952|2__5|SGB94420
SRR33750943.1445600__2.1425517	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.1447023__2.1426910	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.1448016__2.1427885	UniClust90_MEABCEIN01555|1__3|SGB84078
SRR33750943.1449750__2.1429592	UniClust90_IGOKDKAE02860|1__20|SGB132218
SRR33750943.1452423__2.1432198	UniRef90_A0A2V6G705|6__18|SGB125634
SRR33750943.1453148__2.1432901	UniClust90_DMCDKPDB02080|1__5|SGB89423
SRR33750943.1455064__2.1434779	UniClust90_GLCCIAAD00405|1__3|SGB89423
SRR33750943.1456029__2.1435721	UniClust90_OOJDGJFL01266|2__6|SGB74789
SRR33750943.1456769__2.1436446	UniClust90_PDECLNBG03755|1__21|SGB110802
SRR33750943.1456930__2.1436605	UniClust90_ALADKHLP01470|2__6|SGB89423
SRR33750943.1457202__2.1436873	UniClust90_IDGBLNLP02746|1__14|SGB132424
SRR33750943.1457681__2.1437346	UniClust90_DPLIHBNC01273|1__6|SGB89725
SRR33750943.1457771__2.1437435	UniClust90_NOJMICAI01000|1__9|SGB86773
SRR33750943.1458270__2.1437923	UniClust90_OJFAJFEC01069|1__3|SGB89423
SRR33750943.1460423__2.1440037	UniClust90_GFFNGEKC01769|1__6|SGB56640
SRR33750943.1461009__2.1440608	UniClust90_GPDICDPN01528|1__5|SGB89423
SRR33750943.1466882__2.1446387	UniClust90_LLIEHLNH01494|1__6|SGB130007
SRR33750943.1469860__2.1449318	UniClust90_HGJNCPHJ04381|1__18|SGB125949
SRR33750943.1470666__2.1450110	UniClust90_PEODAMJP01900|1__11|SGB128471
SRR33750943.1471010__2.1450451	UniClust90_CAKOHCMA00184|8__22|SGB87384
SRR33750943.1471444__2.1450880	UniClust90_FFPHGKCO00270|1__5|SGB74789
SRR33750943.1471565__2.1451001	UniClust90_GIDCBJMF01365|1__9|SGB134112
SRR33750943.1471978__2.1451403	UniClust90_NHHHKJJE03544|1__9|SGB125949
SRR33750943.1472300__2.1451721	UniClust90_LJLMKCEL01342|1__20|SGB93414
SRR33750943.1472547__2.1451966	UniClust90_LFMPCKFO01317|1__6|SGB122461
SRR33750943.1472290__2.1451711	UniRef90_UPI001064434F|6__11|SGB34620
SRR33750943.1475341__2.1454713	UniClust90_HOPPLHLN01180|1__8|SGB128471
SRR33750943.1475433__2.1454804	UniRef90_A0A140GV16|1__3|SGB89725
SRR33750943.1478658__2.1457970	UniClust90_EJAHAFID02026|1__8|SGB130007
SRR33750943.1478573__2.1457887	UniClust90_OAHKOOFD02740|1__5|SGB122526
SRR33750943.1481296__2.1460557	UniClust90_DPLIHBNC01476|1__6|SGB89725
SRR33750943.1482386__2.1461626	UniClust90_NHHHKJJE01409|1__11|SGB125949
SRR33750943.1482460__2.1461699	UniClust90_IIJFNLEE03640|1__20|SGB93391
SRR33750943.1482633__2.1461870	UniRef90_A0A2V6DNZ7|1__9|SGB22169
SRR33750943.1482700__2.1461937	UniRef90_A0A176YPL1|1__13|SGB11302
SRR33750943.1483623__2.1462856	UniClust90_IPBGJNGD03291|1__11|SGB89408
SRR33750943.1485277__2.1464491	UniRef90_A0A1H8YF64|1__24|SGB11234
SRR33750943.1486062__2.1465264	UniClust90_GIMAHFHH02073|1__9|SGB89408
SRR33750943.1486362__2.1465559	UniClust90_PKNCJFOJ04636|1__9|SGB56640
SRR33750943.1488040__2.1467209	UniClust90_OPLEJCPF00541|1__18|SGB125949
SRR33750943.1488235__2.1467399	UniClust90_BGDHDLNA03258|1__14|SGB84075
SRR33750943.1488804__2.1467966	UniClust90_BDNGBGFH02082|1__9|SGB125634
SRR33750943.1488991__2.1468152	UniClust90_OCJAPFEA01349|1__11|SGB125949
SRR33750943.1489312__2.1468467	UniClust90_OCJAPFEA04313|1__9|SGB125949
SRR33750943.1490388__2.1469525	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.1490607__2.1469741	UniClust90_BGDHDLNA04275|1__9|SGB84075
SRR33750943.1491420__2.1470543	UniClust90_EBKBLHBP00075|1__9|SGB133090
SRR33750943.1492769__2.1471866	UniClust90_BOKHIPMC05973|1__9|SGB130007
SRR33750943.1492739__2.1471837	UniClust90_DAODNPOA00539|1__7|SGB89725
SRR33750943.1492927__2.1472022	UniClust90_BOKHIPMC00291|1__5|SGB130007
SRR33750943.1493355__2.1472445	UniClust90_LLIEHLNH01494|1__6|SGB130007
SRR33750943.1493511__2.1472599	UniClust90_IOFPBIHC04358|1__11|SGB130007
SRR33750943.1493638__2.1472724	UniClust90_CBNLCMFD01479|1__7|SGB74789
SRR33750943.1494896__2.1473965	UniClust90_OOJLFJAP01027|1__6|SGB89423
SRR33750943.1495511__2.1474574	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.1495560__2.1474623	UniClust90_EKCLMAKM02393|1__10|SGB89408
SRR33750943.1496964__2.1476008	UniRef90_A0A1Q7B5P0|1__4|SGB56640
SRR33750943.1497691__2.1476725	UniClust90_OCJAPFEA06139|1__12|SGB125949
SRR33750943.1498285__2.1477310	UniClust90_GCEPBNKN01432|1__7|SGB122683
SRR33750943.1499682__2.1478684	UniClust90_PFBNAPOO00993|2__6|SGB89423
SRR33750943.1501497__2.1480471	UniClust90_OCJAPFEA01311|1__9|SGB125949
SRR33750943.1501893__2.1480863	UniClust90_EDNFDLAG00956|1__10|SGB84078
SRR33750943.1502200__2.1481169	UniClust90_ECOHMLGB01426|1__5|SGB56640
SRR33750943.1505047__2.1483979	UniClust90_OOJDGJFL00273|1__3|SGB74789
SRR33750943.1505780__2.1484694	UniClust90_DNHFNNMD03689|1__13|SGB130183
SRR33750943.1507040__2.1485935	UniClust90_HFNDKKKP00391|1__5|SGB74789
SRR33750943.1507437__2.1486325	UniClust90_ALPEOPJM01560|1__10|SGB84331
SRR33750943.1507601__2.1486485	UniClust90_DEFNONOM00525|1__6|SGB56640
SRR33750943.1507677__2.1486561	UniClust90_FNPCGKEP02384|1__7|SGB84078
SRR33750943.1507814__2.1486696	UniClust90_GBLMBOPO00372|1__5|SGB133090
SRR33750943.1510177__2.1489037	UniClust90_MOPOFHCP03312|1__8|SGB89408
SRR33750943.1512584__2.1491417	UniClust90_GMEAMNGB02095|1__11|SGB134112
SRR33750943.1512919__2.1491747	UniClust90_OFHGBGGN01239|1__4|SGB89423
SRR33750943.1513863__2.1492683	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.1514443__2.1493251	UniClust90_BGMDAEJF00866|1__5|SGB122526
SRR33750943.1516541__2.1495325	UniClust90_EJAHAFID02739|1__11|SGB130007
SRR33750943.1517163__2.1495936	UniRef90_UPI0003F8D003|1__12|SGB31987
SRR33750943.1516737__2.1495519	UniClust90_NNOGEMDJ01761|1__11|SGB128987
SRR33750943.1516738__2.1495520	UniClust90_PJBHHLBH01293|1__8|SGB74789
SRR33750943.1519271__2.1498023	UniClust90_EJAHAFID00956|3__9|SGB130007
SRR33750943.1519496__2.1498245	UniClust90_EJAHAFID01041|7__11|SGB130007
SRR33750943.1520391__2.1499130	UniRef90_A0A3N5V0E2|1__7|SGB122608
SRR33750943.1521015__2.1499745	UniClust90_HGJNCPHJ05247|1__9|SGB125949
SRR33750943.1522557__2.1501273	UniClust90_EJAHAFID00869|1__8|SGB130007
SRR33750943.1523968__2.1502668	UniClust90_MMNEGHNP02682|1__7|SGB128178
SRR33750943.1524097__2.1502795	UniClust90_MKPDLIIB01391|1__5|SGB131913
SRR33750943.1524966__2.1503653	UniClust90_FNPCGKEP04598|3__9|SGB84078
SRR33750943.1525245__2.1503927	UniClust90_HGJNCPHJ04065|1__12|SGB125949
SRR33750943.1525974__2.1504646	UniRef90_A0A0R3KMM6|1__14|SGB11346
SRR33750943.1526134__2.1504805	UniClust90_NOMIGGEC02011|1__14|SGB125949
SRR33750943.1526725__2.1505391	UniClust90_HGJNCPHJ03239|1__10|SGB125949
SRR33750943.1528284__2.1506929	UniClust90_OAHKOOFD01976|1__7|SGB122526
SRR33750943.1529928__2.1508560	UniRef90_UPI00101C4B7A|1__20|SGB30169
SRR33750943.1531054__2.1509672	UniClust90_ICJPFPDN00037|1__5|SGB74789
SRR33750943.1532144__2.1510740	UniClust90_FNPCGKEP03897|2__6|SGB84078
SRR33750943.1532398__2.1510989	UniClust90_HJKNIEHA03331|1__7|SGB89408
SRR33750943.1532636__2.1511227	UniClust90_IAFJOFII00242|1__9|SGB134112
SRR33750943.1532798__2.1511388	UniRef90_C7Q0L0|1__8|SGB87048
SRR33750943.1533820__2.1512397	UniClust90_KBIIDIDG00762|1__10|SGB55832
SRR33750943.1534440__2.1513012	UniClust90_ALPEOPJM00165|1__7|SGB84331
SRR33750943.1535404__2.1513970	UniClust90_BGDHDLNA01032|1__5|SGB84075
SRR33750943.1537236__2.1515777	UniClust90_CKAHGCJD01011|7__13|SGB89423
SRR33750943.1538147__2.1516674	UniClust90_JOMGGAEL00115|1__3|SGB74789
SRR33750943.1538944__2.1517461	UniClust90_AICCGNAA02408|1__12|SGB129206
SRR33750943.1538929__2.1517446	UniClust90_FOFGKOOL02399|1__5|SGB133198
SRR33750943.1539874__2.1518378	UniClust90_PKCJLHDA01307|1__12|SGB89408
SRR33750943.1540916__2.1519405	UniClust90_BKEMCFBC02481|1__6|SGB131913
SRR33750943.1541000__2.1519486	UniClust90_OFJJKHAK01437|3__9|SGB84078
SRR33750943.1541237__2.1519717	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.1542842__2.1521306	UniClust90_OCJAPFEA05725|1__11|SGB125949
SRR33750943.1542967__2.1521430	UniClust90_AGBJGNAA00057|1__5|SGB74789
SRR33750943.1543704__2.1522161	UniClust90_JEHCBLFF01240|1__8|SGB74789
SRR33750943.1543822__2.1522278	UniClust90_JOMGGAEL00115|1__3|SGB74789
SRR33750943.1545042__2.1523487	UniClust90_IABCABEO00083|1__6|SGB74789
SRR33750943.1545112__2.1523556	UniRef90_UPI00070979F7|1__24|SGB154111
SRR33750943.1545230__2.1523673	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.1546021__2.1524459	UniClust90_FNPCGKEP04026|1__4|SGB84078
SRR33750943.1546689__2.1525119	UniClust90_IOFPBIHC01724|1__6|SGB130007
SRR33750943.1546717__2.1525147	UniClust90_GBHLOFGN01818|1__10|SGB122666
SRR33750943.1546856__2.1525283	UniClust90_FIHOKOAF00146|1__3|SGB74789
SRR33750943.1548968__2.1527374	UniClust90_CLKOHAKG00546|1__5|SGB74789
SRR33750943.1549171__2.1527576	UniRef90_A0A1M5WBD4|1__14|SGB11289
SRR33750943.1549464__2.1527865	UniClust90_BOKHIPMC02050|1__5|SGB130007
SRR33750943.1549772__2.1528169	UniClust90_IOFPBIHC02046|1__12|SGB130007
SRR33750943.1550222__2.1528613	UniClust90_HGJNCPHJ03485|1__9|SGB125949
SRR33750943.1550808__2.1529192	UniClust90_DAODNPOA02194|1__5|SGB89725
SRR33750943.1550843__2.1529227	UniClust90_AOFEFPLA08497|1__4|SGB176293
SRR33750943.1551620__2.1530002	UniClust90_ECGAGMED01248|1__6|SGB131987
SRR33750943.1550698__2.1529084	UniClust90_LLIEHLNH02861|1__7|SGB130007
SRR33750943.1551046__2.1529430	UniClust90_OCJAPFEA01889|1__12|SGB125949
SRR33750943.1553067__2.1531435	UniClust90_GDGCNGNM00581|1__6|SGB134757
SRR33750943.1554767__2.1533117	UniClust90_EDBNNBOB01175|1__5|SGB56640
SRR33750943.1554977__2.1533323	UniRef90_A0A1E2W4S6|1__6|SGB7711
SRR33750943.1555325__2.1533668	UniRef90_A0A1Q7B556|3__8|SGB56640
SRR33750943.1555931__2.1534269	UniClust90_BGDHDLNA01758|1__9|SGB84075
SRR33750943.1555906__2.1534244	UniClust90_DPJLILCC01391|1__9|SGB89725
SRR33750943.1556081__2.1534415	UniClust90_PIHLJOEE03997|1__9|SGB84075
SRR33750943.1556464__2.1534792	UniClust90_PKNCJFOJ03816|3__6|SGB56640
SRR33750943.1557208__2.1535529	UniClust90_BOKHIPMC03210|1__11|SGB130007
SRR33750943.1561684__2.1539951	UniClust90_JKKHKAPH04527|1__12|SGB89408
SRR33750943.1561805__2.1540072	UniClust90_CBNLCMFD01069|1__7|SGB74789
SRR33750943.1562312__2.1540578	UniClust90_OCJAPFEA05893|1__11|SGB125949
SRR33750943.1562596__2.1540861	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.1563445__2.1541698	UniClust90_OALLKAFI06042|1__12|SGB84078
SRR33750943.1563782__2.1542032	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.1563871__2.1542118	UniClust90_AHMCBMKF01410|1__5|SGB89423
SRR33750943.1564895__2.1543132	UniClust90_IDPAEINK01984|1__13|SGB89725
SRR33750943.1565739__2.1543971	UniClust90_BOKHIPMC05211|1__6|SGB130007
SRR33750943.1569035__2.1547236	UniClust90_OCJAPFEA00132|1__8|SGB125949
SRR33750943.1569352__2.1547551	UniRef90_A0A1Q7B355|1__3|SGB56640
SRR33750943.1570862__2.1549042	UniClust90_BGMDAEJF01112|1__5|SGB122526
SRR33750943.1572796__2.1550950	UniClust90_FCPHDNIE00727|1__4|SGB74780
SRR33750943.1572856__2.1551008	UniRef90_A0A2V6KX61|1__6|SGB52717
SRR33750943.1574037__2.1552172	UniClust90_CHMIEHDJ00800|1__7|SGB56640
SRR33750943.1573880__2.1552018	UniClust90_MOPOFHCP01213|1__7|SGB89408
SRR33750943.1575319__2.1553439	UniClust90_AGBJGNAA01018|1__7|SGB74789
SRR33750943.1577419__2.1555516	UniClust90_HJKNIEHA01781|1__7|SGB89408
SRR33750943.1577750__2.1555843	UniClust90_GJKGJNLN03220|1__13|SGB34632
SRR33750943.1578991__2.1557070	UniClust90_PKCJLHDA01307|1__12|SGB89408
SRR33750943.1579046__2.1557125	UniRef90_A0A2V6KX61|1__6|SGB52717
SRR33750943.1581057__2.1559109	UniClust90_IPNKAHME01470|1__9|SGB127277
SRR33750943.1583551__2.1561578	UniClust90_BOKHIPMC02144|1__6|SGB130007
SRR33750943.1585034__2.1563047	UniClust90_CHMIEHDJ02503|1__6|SGB56640
SRR33750943.1587804__2.1565783	UniClust90_IABCABEO02227|1__8|SGB74789
SRR33750943.1588505__2.1566477	UniRef90_A0A0S9QXN4|1__5|SGB16924
SRR33750943.1589260__2.1567223	UniRef90_A0A1Q7B562|1__6|SGB56640
SRR33750943.1589608__2.1567564	UniRef90_A0A3D3B3Y5|3__6|SGB133090
SRR33750943.1591159__2.1569099	UniRef90_A0A2V5ZMH6|1__7|SGB52714
SRR33750943.1592101__2.1570025	UniClust90_HGAMACDH01313|1__12|SGB128778
SRR33750943.1593450__2.1571348	UniClust90_KMEALJDO01798|1__7|SGB84078
SRR33750943.1595990__2.1573856	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.1596081__2.1573946	UniClust90_IBNNDEFK04858|1__7|SGB89408
SRR33750943.1597729__2.1575572	UniClust90_CKAHGCJD01011|7__13|SGB89423
SRR33750943.1597786__2.1575629	UniClust90_NJGLCGCL02195|1__5|SGB122683
SRR33750943.1598199__2.1576041	UniClust90_EDBNNBOB01735|5__8|SGB56640
SRR33750943.1600365__2.1578170	UniClust90_HJKNIEHA01150|1__9|SGB89408
SRR33750943.1600814__2.1578615	UniClust90_KMEALJDO01798|1__7|SGB84078
SRR33750943.1601143__2.1578939	UniClust90_OAHKOOFD00612|1__5|SGB122526
SRR33750943.1602022__2.1579800	UniClust90_BGDHDLNA04274|1__17|SGB84075
SRR33750943.1602148__2.1579924	UniClust90_OOJDGJFL00994|1__11|SGB74789
SRR33750943.1602368__2.1580138	UniClust90_EJAHAFID00708|1__11|SGB130007
SRR33750943.1604073__2.1581825	UniClust90_NOMIGGEC00868|1__15|SGB125949
SRR33750943.1605508__2.1583246	UniClust90_EJFOFLBH00165|1__5|SGB133091
SRR33750943.1606038__2.1583768	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.1606342__2.1584070	UniClust90_KPGCMLFP03268|1__7|SGB89408
SRR33750943.1607103__2.1584819	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.1609939__2.1587614	UniClust90_GFHGLNMO01320|1__11|SGB133091
SRR33750943.1611925__2.1589574	UniClust90_BKEMCFBC00133|1__16|SGB131913
SRR33750943.1612015__2.1589663	UniClust90_ALPEOPJM00759|1__9|SGB84331
SRR33750943.1612739__2.1590373	UniClust90_NNEGPIJI02358|1__6|SGB127159
SRR33750943.1614631__2.1592232	UniClust90_GLCCIAAD00891|1__4|SGB89423
SRR33750943.1614378__2.1591985	UniClust90_KMEALJDO02564|2__7|SGB84078
SRR33750943.1616819__2.1594397	UniClust90_KPGCMLFP02027|2__11|SGB89408
SRR33750943.1617770__2.1595337	UniRef90_A0A3D5DSW4|1__8|SGB130007
SRR33750943.1619334__2.1596883	UniRef90_A0A2V7VUR4|1__20|SGB24021
SRR33750943.1619732__2.1597278	UniClust90_GIMAHFHH00842|1__8|SGB89408
SRR33750943.1619624__2.1597171	UniClust90_CMHDMJOM04887|1__5|SGB56640
SRR33750943.1620465__2.1598005	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750943.1621019__2.1598553	UniClust90_FKAEHBFM00353|1__5|SGB74789
SRR33750943.1621394__2.1598927	UniClust90_GFFNGEKC01386|1__5|SGB56640
SRR33750943.1621998__2.1599525	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.1622409__2.1599929	UniRef90_A0A1Q7BDI5|1__10|SGB56640
SRR33750943.1623402__2.1600909	UniClust90_NOMIGGEC00722|1__16|SGB125949
SRR33750943.1625216__2.1602709	UniClust90_HGJNCPHJ03693|1__9|SGB125949
SRR33750943.1625304__2.1602796	UniClust90_IPBGJNGD00190|1__7|SGB89408
SRR33750943.1625356__2.1602848	UniClust90_KMEALJDO00327|1__5|SGB84078
SRR33750943.1625814__2.1603303	UniRef90_UPI000DE24569|1__8|SGB32103
SRR33750943.1626980__2.1604451	UniClust90_CCEFDEIK00301|1__3|SGB74789
SRR33750943.1627073__2.1604544	UniRef90_G8RJV8|5__21|SGB175767
SRR33750943.1628678__2.1606136	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.1629489__2.1606934	UniClust90_EKPBNKCG00551|1__10|SGB128899
SRR33750943.1629553__2.1606997	UniClust90_BGDHDLNA04491|1__13|SGB84075
SRR33750943.1629903__2.1607342	UniClust90_LJMOGHMP01172|1__7|SGB128778
SRR33750943.1631528__2.1608949	UniClust90_JKKHKAPH00965|7__20|SGB89408
SRR33750943.1631876__2.1609295	UniClust90_IABCABEO00205|1__8|SGB74789
SRR33750943.1632807__2.1610216	UniClust90_GJEIHIOJ01615|1__5|SGB122526
SRR33750943.1633431__2.1610833	UniClust90_KIKAPEFO01734|1__3|SGB74789
SRR33750943.1634526__2.1611905	UniClust90_ODHKCIBJ02076|1__5|SGB89423
SRR33750943.1635335__2.1612705	UniClust90_AICCGNAA02261|1__18|SGB129206
SRR33750943.1636012__2.1613373	UniClust90_DPLIHBNC00819|1__6|SGB89725
SRR33750943.1635950__2.1613312	UniRef90_A0A225DVV1|1__28|SGB185713
SRR33750943.1636305__2.1613660	UniClust90_DEILMPBG00229|1__3|SGB74789
SRR33750943.1636892__2.1614244	UniClust90_PPJAIDOO02803|1__4|SGB84075
SRR33750943.1637795__2.1615141	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750943.1637612__2.1614959	UniRef90_A0A2V5M5A1|1__20|SGB52717
SRR33750943.1638552__2.1615890	UniClust90_GMEAMNGB00977|1__5|SGB134112
SRR33750943.1638717__2.1616052	UniClust90_DGNDJLCE02643|1__16|SGB125699
SRR33750943.1640700__2.1618011	UniClust90_ADGGMJFC00699|1__3|SGB74789
SRR33750943.1643414__2.1620692	UniRef90_A0A3D5DM36|1__8|SGB130007
SRR33750943.1644335__2.1621606	UniClust90_INNLFMKA00976|1__3|SGB122683
SRR33750943.1644536__2.1621806	UniRef90_UPI00082F57DE|1__13|SGB30265
SRR33750943.1644185__2.1621458	UniClust90_EEIJMLBL03877|4__12|SGB126100
SRR33750943.1645045__2.1622313	UniClust90_BGDHDLNA01148|1__12|SGB84075
SRR33750943.1645415__2.1622682	UniClust90_JMFJJCJA03372|1__11|SGB130007
SRR33750943.1645569__2.1622832	UniClust90_JMFJJCJA03372|1__11|SGB130007
SRR33750943.1646752__2.1624006	UniClust90_HGJNCPHJ04583|1__12|SGB125949
SRR33750943.1647328__2.1624577	UniRef90_A0A353YCD2|2__5|SGB89423
SRR33750943.1647905__2.1625148	UniClust90_HOMJAIDI00226|1__4|SGB89423
SRR33750943.1648304__2.1625541	UniClust90_PKMOJOJK03472|1__9|SGB84078
SRR33750943.1650878__2.1628084	UniClust90_AFAPIMBM07159|1__9|SGB127500
SRR33750943.1651576__2.1628777	UniClust90_CCEFDEIK00301|1__3|SGB74789
SRR33750943.1652082__2.1629281	UniClust90_HGJNCPHJ01223|1__14|SGB125949
SRR33750943.1651909__2.1629110	UniRef90_UPI000E0B244C|3__12|SGB33795
SRR33750943.1652673__2.1629863	UniClust90_JMFJJCJA04630|1__13|SGB130007
SRR33750943.1653802__2.1630979	UniClust90_IDPAEINK02473|1__5|SGB89725
SRR33750943.1653969__2.1631145	UniClust90_DLOKBJPP00691|1__6|SGB131913
SRR33750943.1654574__2.1631732	UniClust90_LLEBNNCN01690|3__6|SGB130045
