SRR33750947.51__1.51	UniRef90_UPI0004982413|1__12|SGB31998
SRR33750947.4049536__2.4001936	UniRef90_A0A1Q7B5E0|5__12|SGB56640
SRR33750947.4050087__2.4002482	UniClust90_GMEAMNGB02402|1__8|SGB134112
SRR33750947.4050350__2.4002744	UniClust90_DPLIHBNC01730|1__8|SGB89725
SRR33750947.4050408__2.4002801	UniClust90_CEIBDEKO00704|1__7|SGB133121
SRR33750947.4050584__2.4002975	UniClust90_DAODNPOA00628|1__4|SGB89725
SRR33750947.4051180__2.4003569	UniClust90_HGAMACDH00452|1__8|SGB128778
SRR33750947.4051296__2.4003684	UniClust90_IBMDDACE01132|1__23|SGB128778
SRR33750947.4051781__2.4004165	UniClust90_NMIFMDGF00705|1__11|SGB176279
SRR33750947.4051922__2.4004306	UniRef90_A0A2A8S688|3__11|SGB7708
SRR33750947.4052265__2.4004646	UniClust90_ENBABIAF00836|1__12|SGB128778
SRR33750947.4052357__2.4004737	UniClust90_DPJLILCC00751|1__9|SGB89725
SRR33750947.4053262__2.4005630	UniClust90_EOKNMAML01977|1__10|SGB52714
SRR33750947.4053986__2.4006340	UniClust90_JMJHPHJK01529|7__15|SGB134112
SRR33750947.4054266__2.4006617	UniClust90_ANDLCEDJ00965|1__6|SGB133091
SRR33750947.4054158__2.4006511	UniRef90_A0A0R3KNT8|4__9|SGB111565
SRR33750947.4054673__2.4007021	UniClust90_DAODNPOA00539|1__7|SGB89725
SRR33750947.4054761__2.4007108	UniClust90_DAODNPOA00539|1__7|SGB89725
SRR33750947.4054991__2.4007334	UniClust90_HGAMACDH00640|1__9|SGB128778
SRR33750947.4054372__2.4006721	UniClust90_CMHDMJOM01129|5__8|SGB56640
SRR33750947.4055605__2.4007943	UniClust90_BIOEJKOC02289|1__17|SGB132232
SRR33750947.4057005__2.4009331	UniClust90_DMCDKPDB02620|1__4|SGB89423
SRR33750947.4058512__2.4010819	UniClust90_GMEAMNGB00679|1__6|SGB134112
SRR33750947.4058786__2.4011091	UniClust90_DJBDGBNB01295|1__8|SGB89725
SRR33750947.4058901__2.4011206	UniClust90_NHHHKJJE01743|1__9|SGB125949
SRR33750947.4059647__2.4011942	UniClust90_MNKELKGK02597|1__6|SGB82686
SRR33750947.4060255__2.4012541	UniClust90_OAHKOOFD02502|2__6|SGB122526
SRR33750947.4061418__2.4013689	UniClust90_AGBJGNAA00277|1__8|SGB74789
SRR33750947.4061738__2.4014007	UniClust90_BDNGBGFH01756|9__14|SGB125634
SRR33750947.4062001__2.4014269	UniClust90_CMHDMJOM02009|1__7|SGB56640
SRR33750947.4062349__2.4014613	UniRef90_A0A1Q7BFU4|1__5|SGB56640
SRR33750947.4062775__2.4015032	UniClust90_MKPDLIIB01117|1__6|SGB131913
SRR33750947.4062916__2.4015173	UniClust90_NOMIGGEC00979|1__9|SGB125949
SRR33750947.4063867__2.4016115	UniClust90_DPLIHBNC00783|1__5|SGB89725
SRR33750947.4064289__2.4016533	UniRef90_A0A1Q7BQI0|1__7|SGB56640
SRR33750947.4064545__2.4016787	UniClust90_JJIPPMBI00979|1__5|SGB133090
SRR33750947.4065152__2.4017386	UniClust90_DJBDGBNB01295|1__8|SGB89725
SRR33750947.4065389__2.4017622	UniRef90_B8II10|1__13|SGB11379
SRR33750947.4066139__2.4018367	UniClust90_BOKHIPMC05974|1__10|SGB130007
SRR33750947.4067294__2.4019506	UniClust90_AFLGNPJA02955|6__10|SGB122683
SRR33750947.4068559__2.4020754	UniClust90_IBMDDACE01199|1__10|SGB128778
SRR33750947.4068847__2.4021041	UniClust90_EJFOFLBH00818|4__7|SGB133091
SRR33750947.4069998__2.4022173	UniRef90_A0A2V5SY71|1__5|SGB52719
SRR33750947.4070850__2.4023018	UniClust90_KIHGAKFE02424|1__11|SGB128778
SRR33750947.4071927__2.4024085	UniClust90_OECKFAOL00818|1__3|SGB89423
SRR33750947.4074505__2.4026632	UniClust90_CBNLCMFD01147|2__8|SGB74789
SRR33750947.4074934__2.4027058	UniRef90_A0A3D5DSW4|1__8|SGB130007
SRR33750947.4075366__2.4027488	UniClust90_OEKPEMHO01704|1__22|SGB129874
SRR33750947.4076329__2.4028437	UniClust90_OCJAPFEA03243|1__10|SGB125949
SRR33750947.4075962__2.4028074	UniClust90_JKONEDMA00794|1__6|SGB130007
SRR33750947.4076837__2.4028940	UniClust90_IDPAEINK00794|15__25|SGB89725
SRR33750947.4077016__2.4029118	UniClust90_PJKCPLGD00178|2__5|SGB89423
SRR33750947.4077109__2.4029210	UniClust90_BHLGKCAN00022|1__16|SGB56640
SRR33750947.4078986__2.4031051	UniRef90_A0A1Q7B556|3__8|SGB56640
SRR33750947.4078962__2.4031027	UniRef90_A0A2V6HJX3|1__3|SGB52717
SRR33750947.4081230__2.4033273	UniClust90_CBDIOHJF02733|1__5|SGB89725
SRR33750947.4081701__2.4033741	UniClust90_DCJCBMEC02310|1__7|SGB122526
SRR33750947.4082293__2.4034329	UniClust90_NHHHKJJE03728|1__12|SGB125949
SRR33750947.4083097__2.4035122	UniClust90_LCIBFGAE00630|1__19|SGB127159
SRR33750947.4085359__2.4037359	UniClust90_IBNNDEFK01222|1__7|SGB89408
SRR33750947.4087318__2.4039303	UniClust90_OPLEJCPF02255|1__8|SGB125949
SRR33750947.4088891__2.4040855	UniClust90_KDDPKKIL00052|1__10|SGB128471
SRR33750947.4089006__2.4040969	UniRef90_A0A1Q7B556|3__8|SGB56640
SRR33750947.4089353__2.4041314	UniClust90_CBDIOHJF04333|1__8|SGB89725
SRR33750947.4089390__2.4041350	UniClust90_ENBABIAF00835|1__9|SGB128778
SRR33750947.4089427__2.4041386	UniClust90_PEMFFBNE01094|1__6|SGB74789
SRR33750947.4090197__2.4042148	UniClust90_ENBABIAF00835|1__9|SGB128778
SRR33750947.4091398__2.4043343	UniClust90_DPJLILCC00258|1__5|SGB89725
SRR33750947.4091346__2.4043291	UniClust90_IDPAEINK02635|5__8|SGB89725
SRR33750947.4093275__2.4045208	UniClust90_BOKHIPMC02909|1__7|SGB130007
SRR33750947.4093823__2.4045750	UniRef90_UPI000D044970|1__10|SGB34618
SRR33750947.4094178__2.4046103	UniClust90_ANDLCEDJ01039|1__10|SGB133091
SRR33750947.4095980__2.4047886	UniClust90_IOFPBIHC00612|1__5|SGB130007
SRR33750947.4097069__2.4048965	UniClust90_CFNDHIDG00354|1__5|SGB130045
SRR33750947.4097076__2.4048972	UniClust90_HGJNCPHJ03935|1__11|SGB125949
SRR33750947.4096251__2.4048154	UniClust90_CFHHLMOK00181|1__15|SGB128201
SRR33750947.4098325__2.4050207	UniClust90_OPFCPGGL01751|2__5|SGB89423
SRR33750947.4099111__2.4050990	UniClust90_IIGDBAKL00110|1__6|SGB166107
SRR33750947.4099146__2.4051025	UniClust90_JBMBCDML01852|1__4|SGB89725
SRR33750947.4101822__2.4053685	UniClust90_DPLIHBNC00784|1__9|SGB89725
SRR33750947.4104379__2.4056217	UniClust90_DJBDGBNB01992|1__4|SGB89725
SRR33750947.4105740__2.4057565	UniClust90_OALLKAFI01276|1__7|SGB84078
SRR33750947.4106635__2.4058454	UniClust90_ECOHMLGB02482|1__10|SGB56640
SRR33750947.4107053__2.4058868	UniRef90_A0A0X3SKJ3|1__8|SGB16170
SRR33750947.4108812__2.4060618	UniClust90_DJBDGBNB03404|1__8|SGB89725
SRR33750947.4108942__2.4060747	UniClust90_KPGCMLFP02027|2__11|SGB89408
SRR33750947.4109017__2.4060822	UniClust90_FNPCGKEP00622|5__10|SGB84078
SRR33750947.4109565__2.4061357	UniClust90_EHIAFBHG02294|1__10|SGB128778
SRR33750947.4109960__2.4061751	UniClust90_LGFOEPGD00298|1__13|SGB128110
SRR33750947.4110358__2.4062147	UniClust90_DPLIHBNC01350|1__9|SGB89725
SRR33750947.4110438__2.4062226	UniClust90_KCIOFJDK02841|2__20|SGB93404
SRR33750947.4111066__2.4062847	UniClust90_DJBDGBNB01292|2__8|SGB89725
SRR33750947.4111513__2.4063288	UniRef90_A0A1Q7BHH0|1__4|SGB56638
SRR33750947.4111780__2.4063554	UniClust90_MELOLLPK00766|1__6|SGB133334
SRR33750947.4114172__2.4065916	UniClust90_OCJAPFEA03769|1__15|SGB125949
SRR33750947.4114518__2.4066258	UniRef90_A0A2V5NMK0|1__4|SGB52719
SRR33750947.4115139__2.4066871	UniClust90_NOMIGGEC00722|1__16|SGB125949
SRR33750947.4116597__2.4068325	UniClust90_OPLEJCPF02938|1__11|SGB125949
SRR33750947.4116762__2.4068489	UniClust90_KDDPKKIL02181|1__8|SGB128471
SRR33750947.4117273__2.4068998	UniClust90_BKIEHKJF01213|1__6|SGB131913
SRR33750947.4117576__2.4069299	UniClust90_GPDICDPN02027|1__3|SGB89423
SRR33750947.4118028__2.4069746	UniClust90_KMEALJDO02085|1__7|SGB84078
SRR33750947.4117627__2.4069349	UniClust90_JOMGGAEL00643|3__9|SGB74789
SRR33750947.4118657__2.4070370	UniClust90_OCJAPFEA03699|1__10|SGB125949
SRR33750947.4119016__2.4070726	UniClust90_BHLGKCAN05273|1__7|SGB56640
SRR33750947.4119091__2.4070800	UniClust90_OALLKAFI01259|1__7|SGB84078
SRR33750947.4120274__2.4071970	UniClust90_IBMDDACE01790|1__13|SGB128778
SRR33750947.4121008__2.4072697	UniClust90_AOMEFECO00717|1__12|SGB133090
SRR33750947.4121668__2.4073349	UniClust90_OCJAPFEA00774|1__14|SGB125949
SRR33750947.4122010__2.4073691	UniClust90_IBMDDACE01328|1__8|SGB128778
SRR33750947.4122536__2.4074212	UniClust90_EDBNNBOB01009|1__5|SGB56640
SRR33750947.4123117__2.4074787	UniClust90_NMMICLFF01406|1__6|SGB52710
SRR33750947.4123886__2.4075549	UniRef90_A0A1Q7BDI5|1__10|SGB56640
SRR33750947.4124634__2.4076289	UniRef90_A0A2V5LQF4|1__3|SGB52720
SRR33750947.4124679__2.4076334	UniClust90_NOMIGGEC01495|1__12|SGB125949
SRR33750947.4124753__2.4076407	UniClust90_AOMEFECO00930|1__3|SGB133090
SRR33750947.4127678__2.4079304	UniClust90_FECOCFCC01781|1__28|SGB128987
SRR33750947.4128584__2.4080200	UniClust90_FNPCGKEP00329|1__5|SGB84078
SRR33750947.4129188__2.4080800	UniClust90_OFJJKHAK02843|1__6|SGB84078
SRR33750947.4129494__2.4081103	UniClust90_IDPAEINK00925|1__4|SGB89725
SRR33750947.4129421__2.4081031	UniClust90_CKAHGCJD01011|1__5|SGB89423
SRR33750947.4130261__2.4081863	UniClust90_BOKHIPMC04936|1__5|SGB130007
SRR33750947.4130449__2.4082051	UniClust90_HGJNCPHJ04583|1__12|SGB125949
SRR33750947.4130733__2.4082332	UniClust90_FNPCGKEP01516|1__6|SGB84078
SRR33750947.4131029__2.4082626	UniRef90_A0A1Q7BW70|1__6|SGB56640
SRR33750947.4131251__2.4082847	UniClust90_BPNLEABE02535|1__7|SGB89423
SRR33750947.4130371__2.4081973	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750947.4130375__2.4081977	UniClust90_IMMCPGKG02367|1__10|SGB128778
SRR33750947.4131500__2.4083094	UniClust90_LLIEHLNH00026|1__10|SGB130007
SRR33750947.4131511__2.4083105	UniClust90_AOMEFECO00584|3__6|SGB133090
SRR33750947.4132005__2.4083596	UniClust90_ENBABIAF00671|1__11|SGB128778
SRR33750947.4132142__2.4083729	UniClust90_JMJHPHJK00103|1__7|SGB134112
SRR33750947.4132716__2.4084294	UniClust90_PPJAIDOO03970|1__6|SGB84075
SRR33750947.4133299__2.4084869	UniClust90_CMJGEBLA03480|1__6|SGB89408
SRR33750947.4133588__2.4085157	UniClust90_KDDPKKIL00061|1__10|SGB128471
SRR33750947.4134152__2.4085716	UniClust90_OPLEJCPF02982|1__12|SGB125949
SRR33750947.4134612__2.4086172	UniRef90_A0A176YX32|6__12|SGB11302
SRR33750947.4134885__2.4086443	UniClust90_OFJJKHAK01408|1__10|SGB84078
SRR33750947.4135422__2.4086975	UniClust90_NOMIGGEC02350|1__10|SGB125949
SRR33750947.4135626__2.4087177	UniRef90_A0A1Q7BY99|1__6|SGB56640
SRR33750947.4136383__2.4087930	UniClust90_IOFPBIHC00789|1__6|SGB130007
SRR33750947.4137323__2.4088859	UniClust90_KIHGAKFE01855|1__23|SGB128778
SRR33750947.4138261__2.4089791	UniClust90_KIHGAKFE01855|1__23|SGB128778
SRR33750947.4138440__2.4089966	UniClust90_IMMCPGKG02367|1__10|SGB128778
SRR33750947.4138544__2.4090070	UniClust90_JMJHPHJK00448|1__10|SGB134112
SRR33750947.4140233__2.4091747	UniClust90_GFFNGEKC02985|4__8|SGB56640
SRR33750947.4141179__2.4092684	UniClust90_FECOCFCC01781|1__28|SGB128987
SRR33750947.4142557__2.4094051	UniClust90_IMMCPGKG02367|1__10|SGB128778
SRR33750947.4142930__2.4094422	UniClust90_DPLIHBNC00975|1__15|SGB89725
SRR33750947.4143088__2.4094580	UniClust90_EFBPFKCE00423|1__5|SGB122683
SRR33750947.4143517__2.4095006	UniClust90_OALLKAFI03588|1__4|SGB84078
SRR33750947.4144024__2.4095509	UniClust90_JMJHPHJK00756|1__7|SGB134112
SRR33750947.4144178__2.4095662	UniClust90_BOKHIPMC03426|1__8|SGB130007
SRR33750947.4144222__2.4095706	UniClust90_FNPCGKEP04476|1__3|SGB84078
SRR33750947.4144836__2.4096312	UniClust90_IOFPBIHC00603|1__6|SGB130007
SRR33750947.4145027__2.4096500	UniClust90_MEABCEIN01365|1__6|SGB84078
SRR33750947.4146358__2.4097821	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750947.4146423__2.4097886	UniClust90_NHHHKJJE01409|1__11|SGB125949
SRR33750947.4146482__2.4097945	UniRef90_A0A2V5KGS3|1__6|SGB52719
SRR33750947.4146570__2.4098032	UniClust90_PJKCPLGD01356|1__8|SGB89423
SRR33750947.4146560__2.4098022	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750947.4147382__2.4098837	UniClust90_KPGCMLFP03802|1__8|SGB89408
SRR33750947.4148674__2.4100119	UniClust90_CJJELLGD00912|1__6|SGB84331
SRR33750947.4149238__2.4100679	UniClust90_CHMIEHDJ03241|5__12|SGB56640
SRR33750947.4150560__2.4101992	UniClust90_ADGGMJFC00353|1__11|SGB74789
SRR33750947.4150672__2.4102102	UniClust90_MKPDLIIB01097|1__6|SGB131913
SRR33750947.4151715__2.4103140	UniRef90_A0A3D5DSW4|1__8|SGB130007
SRR33750947.4151786__2.4103211	UniClust90_NNOGEMDJ00287|1__20|SGB128987
SRR33750947.4151793__2.4103218	UniClust90_NHHHKJJE00017|1__10|SGB125949
SRR33750947.4152367__2.4103789	UniClust90_OCJAPFEA03112|1__16|SGB125949
SRR33750947.4152429__2.4103851	UniClust90_OALLKAFI02755|1__10|SGB84078
SRR33750947.4152749__2.4104170	UniClust90_IBMDDACE01132|1__23|SGB128778
SRR33750947.4153262__2.4104677	UniClust90_CBDIOHJF00730|1__10|SGB89725
SRR33750947.4153693__2.4105103	UniClust90_NOMIGGEC00722|1__16|SGB125949
SRR33750947.4153698__2.4105108	UniClust90_NOMIGGEC00941|1__20|SGB125949
SRR33750947.4153880__2.4105289	UniClust90_OALLKAFI02755|1__10|SGB84078
SRR33750947.4155269__2.4106665	UniClust90_ENBABIAF00187|1__7|SGB128778
SRR33750947.4156819__2.4108204	UniClust90_CHLBPEBB02696|1__7|SGB89725
SRR33750947.4157794__2.4109170	UniClust90_OPLEJCPF02168|1__9|SGB125949
SRR33750947.4157666__2.4109042	UniRef90_A0A2V5KV14|1__4|SGB52719
SRR33750947.4159582__2.4110944	UniClust90_ICLCAGBO02480|1__7|SGB131913
SRR33750947.4160997__2.4112350	UniClust90_PCFEFNCA02526|1__9|SGB89408
SRR33750947.4161178__2.4112531	UniClust90_BNOEINHM00701|1__3|SGB122683
SRR33750947.4161184__2.4112537	UniClust90_BNOEINHM00701|1__3|SGB122683
SRR33750947.4161692__2.4113041	UniRef90_A0A1Q7BFB1|1__5|SGB56640
SRR33750947.4162510__2.4113853	UniRef90_A0A357CJW6|1__5|SGB89423
SRR33750947.4163298__2.4114637	UniClust90_EDNFDLAG00014|1__6|SGB84078
SRR33750947.4163788__2.4115122	UniClust90_CGHAKFKK00777|1__8|SGB74789
SRR33750947.4164183__2.4115512	UniClust90_IDPAEINK01080|1__5|SGB89725
SRR33750947.4164652__2.4115975	UniClust90_MEAGNOHC01497|6__12|SGB133052
SRR33750947.4164720__2.4116042	UniClust90_BNOEINHM00701|1__3|SGB122683
SRR33750947.4166886__2.4118186	UniClust90_NOMIGGEC02011|1__14|SGB125949
SRR33750947.4167457__2.4118757	UniClust90_JMFJJCJA00713|1__7|SGB130007
SRR33750947.4168518__2.4119807	UniClust90_IJHKGIGD00338|1__16|SGB128471
SRR33750947.4168550__2.4119839	UniRef90_A0A2V9BRG5|1__8|SGB54485
SRR33750947.4168906__2.4120191	UniClust90_DJBDGBNB01841|1__20|SGB89725
SRR33750947.4169101__2.4120386	UniClust90_BOKHIPMC02909|1__7|SGB130007
SRR33750947.4170074__2.4121357	UniRef90_A0A2V5RME7|1__5|SGB52719
SRR33750947.4170965__2.4122238	UniClust90_HFNDKKKP00452|1__8|SGB74789
SRR33750947.4172310__2.4123572	UniClust90_EJAHAFID04236|1__5|SGB130007
SRR33750947.4172913__2.4124173	UniClust90_EOFGAKMC01436|1__12|SGB84075
SRR33750947.4173303__2.4124558	UniClust90_EOGAHIKI01003|1__13|SGB184486
SRR33750947.4176364__2.4127598	UniClust90_PKNCJFOJ02657|16__22|SGB56640
SRR33750947.4177270__2.4128500	UniRef90_A0A1Q7BHU7|1__5|SGB56640
SRR33750947.4177612__2.4128839	UniClust90_GJEIHIOJ01342|2__5|SGB122526
SRR33750947.4178607__2.4129830	UniClust90_EDNFDLAG00534|1__5|SGB84078
SRR33750947.4179602__2.4130818	UniClust90_EDBNNBOB00820|1__5|SGB56640
SRR33750947.4181073__2.4132273	UniClust90_DAODNPOA01419|1__5|SGB89725
SRR33750947.4182308__2.4133502	UniClust90_JHHAJKKH03289|2__20|SGB154096
SRR33750947.4182317__2.4133511	UniClust90_GIDCBJMF00308|6__18|SGB134112
SRR33750947.4184244__2.4135429	UniClust90_ECOHMLGB02523|1__4|SGB56640
SRR33750947.4184457__2.4135641	UniClust90_EDBNNBOB00820|1__5|SGB56640
SRR33750947.4185769__2.4136946	UniClust90_PLNJEBMN01445|4__8|SGB133091
SRR33750947.4185843__2.4137020	UniRef90_A0A2V5KYV3|1__7|SGB52720
SRR33750947.4186740__2.4137909	UniClust90_PKMOJOJK02584|1__7|SGB84078
SRR33750947.4187520__2.4138681	UniClust90_NMMEDCHE00382|2__8|SGB89423
SRR33750947.4187526__2.4138687	UniClust90_KIHGAKFE00786|1__9|SGB128778
SRR33750947.4187583__2.4138744	UniRef90_A0A1Q7BMJ0|2__5|SGB56640
SRR33750947.4187702__2.4138862	UniClust90_JONPJDIE01998|1__3|SGB56638
SRR33750947.4190248__2.4141390	UniClust90_HGJNCPHJ01376|1__12|SGB125949
SRR33750947.4190723__2.4141862	UniClust90_DPJLILCC01895|1__7|SGB89725
SRR33750947.4191316__2.4142452	UniClust90_OPLEJCPF05100|1__9|SGB125949
SRR33750947.4191452__2.4142586	UniClust90_OPLEJCPF02386|1__11|SGB125949
SRR33750947.4191455__2.4142589	UniClust90_OPLEJCPF02386|1__11|SGB125949
SRR33750947.4191943__2.4143072	UniClust90_OPLEJCPF00147|1__22|SGB125949
SRR33750947.4191946__2.4143075	UniClust90_NOMIGGEC01433|1__12|SGB125949
SRR33750947.4191335__2.4142471	UniClust90_OPLEJCPF02386|1__11|SGB125949
SRR33750947.4192764__2.4143890	UniClust90_HOKDAOEK01773|6__12|SGB89410
SRR33750947.4193555__2.4144674	UniClust90_IABCABEO00205|1__8|SGB74789
SRR33750947.4192738__2.4143864	UniClust90_NOMIGGEC03429|1__10|SGB125949
SRR33750947.4194470__2.4145584	UniClust90_LJMOGHMP02002|1__12|SGB128778
SRR33750947.4195051__2.4146156	UniRef90_A0A2A7K2Q3|1__8|SGB7682
SRR33750947.4195770__2.4146874	UniClust90_EHKFGODG01873|1__6|SGB134112
SRR33750947.4197308__2.4148403	UniClust90_ICLCAGBO03475|1__8|SGB131913
SRR33750947.4198017__2.4149111	UniClust90_IIEDOAEF02809|1__12|SGB128218
SRR33750947.4198520__2.4149612	UniClust90_OCJAPFEA03112|1__16|SGB125949
SRR33750947.4198532__2.4149624	UniClust90_HNBLJKFC02007|1__10|SGB128778
SRR33750947.4198701__2.4149790	UniClust90_DPLIHBNC00377|1__16|SGB89725
SRR33750947.4199967__2.4151042	UniClust90_KMEALJDO00828|1__9|SGB84078
SRR33750947.4200769__2.4151838	UniClust90_IDPAEINK02024|1__16|SGB89725
SRR33750947.4201416__2.4152482	UniClust90_IABCABEO00380|1__5|SGB74789
SRR33750947.4201528__2.4152593	UniClust90_GJEIHIOJ01147|1__4|SGB122526
SRR33750947.4203516__2.4154562	UniClust90_EJAHAFID04905|1__11|SGB130007
SRR33750947.4205256__2.4156296	UniClust90_FECOCFCC00280|1__12|SGB128987
SRR33750947.4207366__2.4158393	UniClust90_IBMDDACE01328|1__8|SGB128778
SRR33750947.4207494__2.4158517	UniClust90_MHJDNOKO01454|1__8|SGB128178
SRR33750947.4207860__2.4158882	UniClust90_IBNNDEFK01222|1__7|SGB89408
SRR33750947.4210066__2.4161079	UniClust90_JBMBCDML00644|1__4|SGB89725
SRR33750947.4211155__2.4162163	UniClust90_HMPPKHGP01419|1__5|SGB133091
SRR33750947.4212276__2.4163278	UniClust90_IAFJOFII00833|1__13|SGB134112
SRR33750947.4212834__2.4163830	UniClust90_NFEHNLLP00624|1__13|SGB184291
SRR33750947.4213032__2.4164028	UniRef90_A0A1Q8B7X7|7__14|SGB17587
SRR33750947.4213381__2.4164372	UniClust90_JMFJJCJA03385|1__6|SGB130007
SRR33750947.4215588__2.4166562	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750947.4216247__2.4167220	UniClust90_IIEDOAEF01861|1__12|SGB128218
SRR33750947.4217018__2.4167988	UniClust90_JKONEDMA02815|1__9|SGB130007
SRR33750947.4217530__2.4168494	UniClust90_CKOCNOFC00167|1__4|SGB89423
SRR33750947.4218371__2.4169328	UniClust90_IDPAEINK00641|1__6|SGB89725
SRR33750947.4218607__2.4169564	UniClust90_KMEALJDO00824|1__6|SGB84078
SRR33750947.4218925__2.4169880	UniClust90_GJEIHIOJ00203|1__4|SGB122526
SRR33750947.4220462__2.4171401	UniClust90_CMJBJMEA00546|1__14|SGB133129
SRR33750947.4220978__2.4171917	UniClust90_DPJLILCC01896|1__9|SGB89725
SRR33750947.4220987__2.4171926	UniClust90_MELOLLPK00798|1__4|SGB133334
SRR33750947.4221011__2.4171949	UniRef90_A0A1Q7BRY4|1__5|SGB56640
SRR33750947.4221093__2.4172029	UniClust90_EJAHAFID00758|1__6|SGB130007
SRR33750947.4220617__2.4171556	UniClust90_HNBLJKFC00336|1__8|SGB128778
SRR33750947.4223087__2.4174003	UniClust90_HFNDKKKP00391|1__5|SGB74789
SRR33750947.4223591__2.4174503	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750947.4223598__2.4174510	UniClust90_GIMAHFHH05060|1__10|SGB89408
SRR33750947.4227788__2.4178660	UniClust90_CMHDMJOM03759|1__5|SGB56640
SRR33750947.4230172__2.4181014	UniRef90_A0A2V5YPL9|4__12|SGB52714
SRR33750947.4230336__2.4181176	UniClust90_KMBCNKEG00648|1__3|SGB56638
SRR33750947.4231069__2.4181905	UniClust90_BOKHIPMC02522|6__11|SGB130007
SRR33750947.4233241__2.4184062	UniClust90_LLIEHLNH01141|5__12|SGB130007
SRR33750947.4234308__2.4185120	UniClust90_JMFJJCJA00713|1__7|SGB130007
SRR33750947.4235643__2.4186445	UniClust90_DPJLILCC00219|1__5|SGB89725
SRR33750947.4235648__2.4186450	UniClust90_DPJLILCC00219|1__5|SGB89725
SRR33750947.4236035__2.4186835	UniClust90_DEHNPGMG00583|1__3|SGB89423
SRR33750947.4236265__2.4187064	UniClust90_DIBLBONP01299|1__8|SGB84078
SRR33750947.4236266__2.4187065	UniRef90_A0A1Q7B865|1__5|SGB56640
SRR33750947.4236676__2.4187470	UniClust90_BOKHIPMC05538|1__12|SGB130007
SRR33750947.4236310__2.4187109	UniClust90_CMHDMJOM01129|5__8|SGB56640
SRR33750947.4238531__2.4189306	UniClust90_AIFDENHO02257|1__5|SGB89410
SRR33750947.4239366__2.4190133	UniClust90_IKLAALHE00057|1__4|SGB133354
SRR33750947.4240527__2.4191286	UniClust90_DPLIHBNC01349|1__19|SGB89725
SRR33750947.4240548__2.4191307	UniClust90_HNBLJKFC02207|1__9|SGB128778
SRR33750947.4240748__2.4191505	UniClust90_BGDHDLNA01983|1__6|SGB84075
SRR33750947.4241080__2.4191830	UniClust90_BHLGKCAN03126|1__6|SGB56640
SRR33750947.4241687__2.4192432	UniRef90_A0A380Y344|1__7|SGB109842
SRR33750947.4241738__2.4192481	UniClust90_DPJLILCC00258|1__5|SGB89725
SRR33750947.4241739__2.4192482	UniClust90_DPJLILCC00258|1__5|SGB89725
SRR33750947.4243232__2.4193966	UniClust90_DEFNONOM02357|8__12|SGB56640
SRR33750947.4244259__2.4194987	UniClust90_JEHCBLFF01240|1__8|SGB74789
SRR33750947.4245084__2.4195805	UniRef90_A0A1E2VVZ4|1__11|SGB94640
SRR33750947.4246928__2.4197637	UniClust90_BFPOAJHP00136|1__9|SGB128781
SRR33750947.4246931__2.4197640	UniClust90_EDNFDLAG00321|6__16|SGB84078
SRR33750947.4247654__2.4198353	UniClust90_ICLCAGBO03534|1__6|SGB131913
SRR33750947.4248345__2.4199038	UniRef90_A0A1Q7B9J9|1__4|SGB56640
SRR33750947.4249044__2.4199727	UniRef90_A0A1Q7B9J9|1__4|SGB56640
SRR33750947.4252338__2.4202992	UniClust90_ENBABIAF01346|1__13|SGB128778
SRR33750947.4252880__2.4203527	UniClust90_DJBDGBNB01292|2__8|SGB89725
SRR33750947.4253540__2.4204182	UniClust90_MEABCEIN00375|1__5|SGB84078
SRR33750947.4253844__2.4204483	UniClust90_IOFPBIHC02500|1__7|SGB130007
SRR33750947.4253851__2.4204490	UniClust90_IOFPBIHC02500|1__7|SGB130007
SRR33750947.4255133__2.4205759	UniClust90_PJBHHLBH01293|1__8|SGB74789
SRR33750947.4255312__2.4205935	UniClust90_HBCNFADG00329|1__4|SGB74789
SRR33750947.4256394__2.4207007	UniClust90_KAHJAFCN00712|1__6|SGB133052
SRR33750947.4256899__2.4207507	UniClust90_IKFHOBNC00847|1__11|SGB126057
SRR33750947.4256843__2.4207451	UniClust90_GOONEHOM00285|1__12|SGB73712
SRR33750947.4257769__2.4208369	UniRef90_A0A2V5R756|2__7|SGB52719
SRR33750947.4257929__2.4208529	UniClust90_PLNJEBMN00915|1__5|SGB133091
SRR33750947.4258642__2.4209230	UniClust90_NOMIGGEC02314|1__11|SGB125949
SRR33750947.4259587__2.4210162	UniClust90_CGHAKFKK00585|6__10|SGB74789
SRR33750947.4259608__2.4210183	UniClust90_FCGMDGGO01981|1__9|SGB98360
SRR33750947.4260884__2.4211444	UniClust90_FMPEHDNM00831|1__5|SGB89423
SRR33750947.4261630__2.4212184	UniRef90_A0A060HSU8|1__9|SGB122680
SRR33750947.4261943__2.4212494	UniClust90_GEHFPKBH00122|1__8|SGB84075
SRR33750947.4262133__2.4212680	UniClust90_LEJLODHJ00817|1__5|SGB89423
SRR33750947.4262248__2.4212795	UniClust90_DAODNPOA00428|1__4|SGB89725
SRR33750947.4263896__2.4214433	UniClust90_EMAEKJAG00926|1__18|SGB128987
