SRR33750935.444__1.436	UniClust90_ICLCAGBO00366|1__6|SGB131913
SRR33750935.3224713__2.3180924	UniClust90_KJLGMFCF02663|1__9|SGB84076
SRR33750935.3225255__2.3181456	UniClust90_IFKKOMAL02224|3__8|SGB86721
SRR33750935.3226174__2.3182353	UniClust90_BGDGMHHO01284|9__16|SGB73657
SRR33750935.3226792__2.3182964	UniClust90_GEOIGCOH00317|1__8|SGB133334
SRR33750935.3226806__2.3182977	UniClust90_OCJAPFEA05578|1__10|SGB125949
SRR33750935.3227066__2.3183237	UniClust90_JOMGGAEL01007|2__6|SGB74789
SRR33750935.3228206__2.3184356	UniClust90_DIBLBONP01309|2__6|SGB84078
SRR33750935.3229764__2.3185894	UniClust90_BGDGMHHO01284|9__16|SGB73657
SRR33750935.3230153__2.3186275	UniClust90_DIBLBONP01309|2__6|SGB84078
SRR33750935.3230553__2.3186669	UniClust90_IOFPBIHC00363|10__14|SGB130007
SRR33750935.3230830__2.3186941	UniClust90_EDNFDLAG00321|6__16|SGB84078
SRR33750935.3231192__2.3187299	UniClust90_EDNFDLAG00321|6__16|SGB84078
SRR33750935.3231641__2.3187744	UniClust90_EHKFGODG01631|1__10|SGB134112
SRR33750935.3231652__2.3187755	UniClust90_EHKFGODG01631|1__10|SGB134112
SRR33750935.3231550__2.3187654	UniRef90_A0A2V5M5A1|1__20|SGB52717
SRR33750935.3232513__2.3188606	UniClust90_MDILPPEF00160|1__5|SGB89423
SRR33750935.3234456__2.3190519	UniClust90_DJBDGBNB01992|1__4|SGB89725
SRR33750935.3235837__2.3191869	UniClust90_DJBDGBNB01992|1__4|SGB89725
SRR33750935.3236308__2.3192329	UniClust90_AOMEFECO00684|3__7|SGB133090
SRR33750935.3236347__2.3192367	UniClust90_BGMDAEJF01641|12__18|SGB122526
SRR33750935.3236704__2.3192714	UniClust90_DJBDGBNB02919|2__5|SGB89725
SRR33750935.3237004__2.3193009	UniClust90_DDGIJIOA00572|2__6|SGB122608
SRR33750935.3237627__2.3193624	UniClust90_DJBDGBNB02919|2__5|SGB89725
SRR33750935.3238336__2.3194332	UniClust90_EDNFDLAG02092|1__7|SGB84078
SRR33750935.3239941__2.3195909	UniClust90_CMHDMJOM03877|1__8|SGB56640
SRR33750935.3240107__2.3196072	UniClust90_DPLIHBNC00502|1__7|SGB89725
SRR33750935.3240733__2.3196688	UniClust90_IOFPBIHC02803|1__9|SGB130007
SRR33750935.3240864__2.3196818	UniClust90_CLKGBKMO00675|1__4|SGB56638
SRR33750935.3240947__2.3196900	UniClust90_NHHHKJJE03592|1__9|SGB125949
SRR33750935.3240622__2.3196579	UniClust90_NHHHKJJE01164|1__11|SGB125949
SRR33750935.3240558__2.3196516	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750935.3242142__2.3198081	UniClust90_ENBABIAF01870|1__9|SGB128778
SRR33750935.3242182__2.3198121	UniClust90_ENBABIAF01870|1__9|SGB128778
SRR33750935.3243128__2.3199060	UniClust90_IABCABEO00083|1__6|SGB74789
SRR33750935.3245007__2.3200912	VDB|0043-0016-0-0000|MV643-c1920-c0-c6
SRR33750935.3245158__2.3201059	UniClust90_JKKHKAPH00965|7__20|SGB89408
SRR33750935.3245340__2.3201236	UniClust90_ANDLCEDJ02263|1__9|SGB133091
SRR33750935.3245629__2.3201520	UniClust90_KDDPKKIL03436|1__8|SGB128471
SRR33750935.3245872__2.3201763	VDB|0043-0016-0-0000|MV643-c1920-c0-c6
SRR33750935.3245645__2.3201536	UniClust90_IDPAEINK02253|1__4|SGB89725
SRR33750935.3247978__2.3203838	UniClust90_DPJLILCC02166|1__5|SGB89725
SRR33750935.3248528__2.3204381	UniClust90_OALLKAFI01259|1__7|SGB84078
SRR33750935.3249106__2.3204950	UniClust90_NOMIGGEC01377|1__10|SGB125949
SRR33750935.3249624__2.3205466	UniClust90_KJKPAONA01832|1__5|SGB133122
SRR33750935.3250018__2.3205855	UniClust90_HOMJAIDI01111|1__5|SGB89423
SRR33750935.3250362__2.3206194	UniClust90_PPJAIDOO03393|1__13|SGB84075
SRR33750935.3250085__2.3205921	UniClust90_NIILFFCI01265|1__5|SGB89423
SRR33750935.3252053__2.3207855	UniRef90_A0A1Q7B562|1__6|SGB56640
SRR33750935.3253116__2.3208902	UniClust90_OPLEJCPF00541|1__18|SGB125949
SRR33750935.3253525__2.3209300	UniClust90_FCKBNHJJ01883|1__13|SGB86769
SRR33750935.3253954__2.3209718	UniClust90_NMMEDCHE01638|1__4|SGB89423
SRR33750935.3255098__2.3210846	UniClust90_ACDABMLJ01009|1__8|SGB133090
SRR33750935.3255099__2.3210847	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750935.3255737__2.3211476	UniRef90_A0A2V9R7G3|1__11|SGB126165
SRR33750935.3256668__2.3212388	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750935.3257822__2.3213513	UniClust90_NHHHKJJE01449|1__10|SGB125949
SRR33750935.3257844__2.3213535	UniRef90_A0A0R3N2T2|1__10|SGB11343
SRR33750935.3258578__2.3214252	UniRef90_A0A1Q7B5E0|5__12|SGB56640
SRR33750935.3258933__2.3214603	UniClust90_DIBLBONP01309|2__6|SGB84078
SRR33750935.3259076__2.3214743	UniClust90_DFAEICIF00566|1__12|SGB52719
SRR33750935.3259469__2.3215127	UniClust90_KKDIGBNC01287|1__3|SGB74789
SRR33750935.3260518__2.3216161	UniClust90_GHPINBAM00417|1__5|SGB84331
SRR33750935.3260489__2.3216132	UniClust90_GHPINBAM00417|1__5|SGB84331
SRR33750935.3262187__2.3217798	UniClust90_PPJAIDOO01985|1__10|SGB84075
SRR33750935.3262214__2.3217825	UniClust90_PPJAIDOO01985|1__10|SGB84075
SRR33750935.3262998__2.3218598	UniClust90_NOMIGGEC01433|1__12|SGB125949
SRR33750935.3263480__2.3219071	UniClust90_DPLIHBNC01349|1__19|SGB89725
SRR33750935.3264001__2.3219585	UniClust90_ECOHMLGB01351|2__8|SGB56640
SRR33750935.3264004__2.3219588	UniRef90_A0A1Q8B7W4|1__8|SGB17587
SRR33750935.3264015__2.3219598	UniClust90_EDNFDLAG00534|1__5|SGB84078
SRR33750935.3266646__2.3222189	UniClust90_EDBNNBOB01009|1__5|SGB56640
SRR33750935.3267242__2.3222777	UniClust90_CGHAKFKK00585|6__10|SGB74789
SRR33750935.3267252__2.3222787	UniClust90_OCJAPFEA05725|1__11|SGB125949
SRR33750935.3268580__2.3224102	UniClust90_CFIKCEGJ03196|1__24|SGB131808
SRR33750935.3270241__2.3225734	UniClust90_ENBABIAF00131|1__9|SGB128778
SRR33750935.3273479__2.3228923	UniClust90_JEOCIIHF01071|1__5|SGB89423
SRR33750935.3274463__2.3229890	UniRef90_UPI000489242C|5__10|SGB31987
SRR33750935.3274826__2.3230248	UniClust90_EJAHAFID03406|1__6|SGB130007
SRR33750935.3275524__2.3230930	UniClust90_MOFPCPPF07521|1__11|SGB89878
SRR33750935.3276537__2.3231930	UniClust90_GHPINBAM00719|1__7|SGB84331
SRR33750935.3277920__2.3233293	UniClust90_DIBLBONP01737|1__8|SGB84078
SRR33750935.3278500__2.3233858	UniClust90_IPNKAHME02697|1__7|SGB127277
SRR33750935.3279270__2.3234618	UniClust90_DCJCBMEC03645|1__5|SGB122526
SRR33750935.3279667__2.3235008	UniClust90_EDDDEINJ00436|1__6|SGB89423
SRR33750935.3279986__2.3235322	UniClust90_DCJCBMEC03645|1__5|SGB122526
SRR33750935.3280982__2.3236302	UniClust90_IPNKAHME02697|1__7|SGB127277
SRR33750935.3280839__2.3236161	UniClust90_JMFJJCJA05080|1__5|SGB130007
SRR33750935.3281923__2.3237236	UniClust90_IDPAEINK02220|1__4|SGB89725
SRR33750935.3283189__2.3238485	UniClust90_KMEALJDO02085|1__7|SGB84078
SRR33750935.3283382__2.3238676	UniClust90_EOGAHIKI04402|1__19|SGB184486
SRR33750935.3284629__2.3239905	UniClust90_NOMIGGEC00722|1__16|SGB125949
SRR33750935.3286875__2.3242117	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750935.3287124__2.3242365	UniClust90_MGJFJJJH03124|1__23|SGB83553
SRR33750935.3288360__2.3243590	UniRef90_A0A1C0SCR8|1__5|SGB32103
SRR33750935.3288483__2.3243710	UniClust90_CJJELLGD00827|1__7|SGB84331
SRR33750935.3290146__2.3245342	UniClust90_IMMCPGKG02094|1__14|SGB128778
SRR33750935.3290286__2.3245477	UniClust90_BKIEHKJF01391|1__5|SGB131913
SRR33750935.3291376__2.3246554	UniClust90_HGFGGOBL00792|1__4|SGB84331
SRR33750935.3291761__2.3246932	UniClust90_ELIHIKOJ03257|1__4|SGB129853
SRR33750935.3292481__2.3247639	UniClust90_EIADNAMP01442|1__19|SGB132424
SRR33750935.3293910__2.3249051	UniClust90_AGBJGNAA00277|1__8|SGB74789
SRR33750935.3294163__2.3249301	UniRef90_A0A1Q7B5E0|5__12|SGB56640
SRR33750935.3294639__2.3249773	UniClust90_NHHHKJJE03336|1__11|SGB125949
SRR33750935.3294257__2.3249395	UniClust90_MEABCEIN01304|1__9|SGB84078
SRR33750935.3295197__2.3250325	UniClust90_GEHFPKBH01715|1__8|SGB84075
SRR33750935.3297499__2.3252597	UniClust90_OPLEJCPF02982|1__12|SGB125949
SRR33750935.3297767__2.3252859	UniClust90_NOMIGGEC01820|1__15|SGB125949
SRR33750935.3297925__2.3253017	UniClust90_FNPCGKEP00588|1__8|SGB84078
SRR33750935.3300322__2.3255381	UniClust90_NHHHKJJE01013|1__8|SGB125949
SRR33750935.3300452__2.3255508	UniClust90_KMEALJDO02085|1__7|SGB84078
SRR33750935.3302607__2.3257631	UniClust90_GIPMHDIB02503|1__9|SGB111037
SRR33750935.3305437__2.3260423	UniClust90_GEHFPKBH03668|1__6|SGB84075
SRR33750935.3304732__2.3259729	UniClust90_EKCLMAKM00702|1__7|SGB89408
SRR33750935.3305956__2.3260935	UniClust90_DPLIHBNC00784|1__9|SGB89725
SRR33750935.3306863__2.3261833	UniClust90_CHLBPEBB01237|1__6|SGB89725
SRR33750935.3307908__2.3262861	UniClust90_MEABCEIN01304|1__9|SGB84078
SRR33750935.3309131__2.3264069	UniClust90_OCJAPFEA04785|1__10|SGB125949
SRR33750935.3309076__2.3264014	UniClust90_DIBLBONP01299|1__8|SGB84078
SRR33750935.3309652__2.3264583	UniRef90_UPI00042A9161|5__10|SGB31987
SRR33750935.3310161__2.3265082	UniClust90_HCIGMLJO01740|1__6|SGB89423
SRR33750935.3310978__2.3265891	UniClust90_IOFPBIHC03293|1__8|SGB130007
SRR33750935.3311630__2.3266538	UniClust90_LLIEHLNH02423|1__9|SGB130007
SRR33750935.3311989__2.3266894	UniRef90_A0A2V5NMG1|1__5|SGB52714
SRR33750935.3312995__2.3267890	UniClust90_MIEAKENA04754|1__18|SGB89887
SRR33750935.3312740__2.3267638	UniClust90_IABCABEO00380|1__5|SGB74789
SRR33750935.3313477__2.3268359	UniClust90_KPGCMLFP02061|1__10|SGB89408
SRR33750935.3314150__2.3269028	UniClust90_NOMIGGEC01038|1__12|SGB125949
SRR33750935.3314749__2.3269618	UniClust90_CMHDMJOM03219|1__5|SGB56640
SRR33750935.3315548__2.3270406	UniClust90_HGAMACDH01519|1__9|SGB128778
SRR33750935.3316033__2.3270881	UniClust90_LJMOGHMP01149|1__16|SGB128778
SRR33750935.3317258__2.3272022	UniClust90_HGJNCPHJ02716|1__11|SGB125949
SRR33750935.3317317__2.3272080	UniClust90_NHHHKJJE02842|1__8|SGB125949
SRR33750935.3318861__2.3273604	UniClust90_HILPDHMC01600|1__6|SGB74789
SRR33750935.3319557__2.3274295	UniClust90_NECMKPAF01115|1__7|SGB89408
SRR33750935.3319709__2.3274444	UniClust90_OOJDGJFL01859|1__5|SGB74789
SRR33750935.3320704__2.3275424	UniClust90_PKCJLHDA00304|1__11|SGB89408
SRR33750935.3320992__2.3275709	UniRef90_A0A0D7NWC9|1__9|SGB11332
SRR33750935.3321809__2.3276514	UniClust90_EJAHAFID00324|1__8|SGB130007
SRR33750935.3323010__2.3277701	UniClust90_JBMBCDML00477|1__5|SGB89725
SRR33750935.3324670__2.3279342	UniClust90_OPLEJCPF01349|1__11|SGB125949
SRR33750935.3325524__2.3280187	UniClust90_HGJNCPHJ03568|1__9|SGB125949
SRR33750935.3326223__2.3280879	UniClust90_DPJLILCC00751|1__9|SGB89725
SRR33750935.3326572__2.3281228	UniClust90_KMEALJDO00828|1__9|SGB84078
SRR33750935.3327660__2.3282302	UniClust90_EDBNNBOB00281|1__6|SGB56640
SRR33750935.3327480__2.3282124	UniClust90_EDNFDLAG00955|2__6|SGB84078
SRR33750935.3330063__2.3284681	UniClust90_OCJAPFEA01349|1__11|SGB125949
SRR33750935.3330987__2.3285595	UniClust90_IOFPBIHC00789|1__6|SGB130007
SRR33750935.3331036__2.3285644	UniClust90_GBLMBOPO00783|1__4|SGB133090
SRR33750935.3330893__2.3285503	UniClust90_LLIEHLNH02915|1__12|SGB130007
SRR33750935.3332503__2.3287088	UniClust90_ODALAGMH01641|1__9|SGB89423
SRR33750935.3331880__2.3286474	UniClust90_GBLMBOPO00783|1__4|SGB133090
SRR33750935.3333162__2.3287737	UniClust90_HNMMCIDG01638|1__7|SGB74789
SRR33750935.3333043__2.3287620	UniClust90_BOKHIPMC03200|1__15|SGB130007
SRR33750935.3334499__2.3289058	UniClust90_MHIDPKGF00290|1__6|SGB133122
SRR33750935.3334754__2.3289312	UniClust90_CBNLCMFD00766|1__4|SGB74789
SRR33750935.3335288__2.3289839	UniClust90_MKPDLIIB00635|1__12|SGB131913
SRR33750935.3335610__2.3290158	UniClust90_LJNOGIOK00202|1__22|SGB94671
SRR33750935.3335512__2.3290060	UniClust90_ANDLCEDJ01039|1__10|SGB133091
SRR33750935.3336554__2.3291095	UniClust90_JMFJJCJA00751|1__6|SGB130007
SRR33750935.3337761__2.3292290	UniClust90_OCJAPFEA04975|1__10|SGB125949
SRR33750935.3338784__2.3293299	UniClust90_OALLKAFI02536|2__7|SGB84078
SRR33750935.3338528__2.3293048	UniClust90_OCJAPFEA05725|1__11|SGB125949
SRR33750935.3338679__2.3293198	UniClust90_OBDDJBAL04177|1__14|SGB57145
SRR33750935.3342866__2.3297334	UniClust90_FNPCGKEP04731|1__3|SGB84078
SRR33750935.3342848__2.3297316	UniClust90_AMMJOKDD00202|4__7|SGB74780
SRR33750935.3345856__2.3300287	UniClust90_HJKNIEHA02993|3__8|SGB89408
SRR33750935.3345830__2.3300261	UniRef90_A0A2V5RP98|1__5|SGB52730
SRR33750935.3345835__2.3300266	UniRef90_A0A2V5RP98|1__5|SGB52730
SRR33750935.3348603__2.3302995	UniClust90_BOKHIPMC00669|1__11|SGB130007
SRR33750935.3348576__2.3302968	UniClust90_ENBABIAF00927|1__8|SGB128778
SRR33750935.3348581__2.3302973	UniClust90_ENBABIAF00927|1__8|SGB128778
SRR33750935.3349465__2.3303840	UniClust90_DEHNPGMG00716|1__6|SGB89423
SRR33750935.3351199__2.3305550	UniClust90_OALLKAFI00141|1__16|SGB84078
SRR33750935.3356260__2.3310542	UniClust90_HGJNCPHJ00225|1__14|SGB125949
SRR33750935.3356674__2.3310949	UniClust90_LLIEHLNH00026|1__10|SGB130007
SRR33750935.3359208__2.3313454	UniRef90_A0A2V5M136|1__16|SGB52719
SRR33750935.3360207__2.3314441	UniClust90_OOJDGJFL00115|1__7|SGB74789
SRR33750935.3361872__2.3316086	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750935.3363810__2.3317999	UniClust90_EDNFDLAG01889|1__3|SGB84078
SRR33750935.3364100__2.3318285	UniClust90_FNPCGKEP00825|1__3|SGB84078
SRR33750935.3364783__2.3318962	UniClust90_FNPCGKEP00825|1__3|SGB84078
SRR33750935.3364976__2.3319153	UniClust90_HGAMACDH01567|1__14|SGB128778
SRR33750935.3365603__2.3319770	UniClust90_PIHLJOEE05668|1__7|SGB84075
SRR33750935.3365718__2.3319882	UniClust90_AHBBACPJ02014|1__9|SGB122683
SRR33750935.3366315__2.3320474	UniClust90_BOKHIPMC05206|1__5|SGB130007
SRR33750935.3369538__2.3323667	UniClust90_HGJNCPHJ03935|1__11|SGB125949
SRR33750935.3369623__2.3323751	UniClust90_OPLEJCPF00147|1__22|SGB125949
SRR33750935.3370203__2.3324324	UniClust90_NOMIGGEC01433|1__12|SGB125949
SRR33750935.3370329__2.3324450	UniClust90_GMGIGFBN00260|1__11|SGB128987
SRR33750935.3371691__2.3325805	UniRef90_UPI000E6629FC|1__11|SGB31877
SRR33750935.3373371__2.3327468	UniClust90_NOMIGGEC01921|1__15|SGB125949
SRR33750935.3373751__2.3327844	UniClust90_OPLEJCPF05178|1__8|SGB125949
SRR33750935.3374884__2.3328966	UniClust90_AHBBACPJ00320|1__3|SGB122683
SRR33750935.3375256__2.3329335	UniClust90_HOPPLHLN01739|1__17|SGB128471
SRR33750935.3375580__2.3329654	UniClust90_DPLIHBNC01044|1__6|SGB89725
SRR33750935.3376376__2.3330443	UniClust90_DBLGOOEC00759|8__14|SGB175380
SRR33750935.3376850__2.3330912	UniClust90_BGDHDLNA04884|1__8|SGB84075
SRR33750935.3377797__2.3331847	UniClust90_HGJNCPHJ00714|1__10|SGB125949
SRR33750935.3378121__2.3332171	UniClust90_GMEAMNGB01353|1__4|SGB134112
SRR33750935.3379038__2.3333083	UniClust90_IBNNDEFK04689|1__7|SGB89408
SRR33750935.3379454__2.3333491	UniClust90_DGNDJLCE02084|1__4|SGB125699
SRR33750935.3379617__2.3333653	UniRef90_A0A1Q7B6A6|1__9|SGB56638
SRR33750935.3380407__2.3334430	UniClust90_BOKHIPMC05973|1__9|SGB130007
SRR33750935.3380344__2.3334367	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750935.3381961__2.3335969	UniClust90_HGJNCPHJ01094|1__14|SGB125949
SRR33750935.3382871__2.3336866	UniClust90_NHHHKJJE03506|1__9|SGB125949
SRR33750935.3383035__2.3337026	UniClust90_NOGJJOAE03974|1__16|SGB128677
SRR33750935.3383814__2.3337798	UniRef90_A0A2A8S9K8|2__8|SGB7708
SRR33750935.3385108__2.3339078	UniClust90_DAODNPOA00540|1__5|SGB89725
SRR33750935.3385115__2.3339085	UniClust90_EDBNNBOB01009|1__5|SGB56640
SRR33750935.3385315__2.3339279	UniClust90_BHLGKCAN03135|1__14|SGB56640
SRR33750935.3385872__2.3339824	UniClust90_EDNFDLAG02265|1__12|SGB84078
SRR33750935.3385344__2.3339307	UniClust90_EDBNNBOB01009|1__5|SGB56640
SRR33750935.3386527__2.3340467	UniClust90_HGAMACDH00641|1__10|SGB128778
SRR33750935.3386609__2.3340549	UniClust90_GBLMBOPO01864|1__6|SGB133090
SRR33750935.3387246__2.3341183	UniClust90_EOFGAKMC01194|1__6|SGB84075
SRR33750935.3388477__2.3342397	UniClust90_DPJLILCC01932|1__5|SGB89725
SRR33750935.3389355__2.3343267	UniClust90_PJBHHLBH01293|1__8|SGB74789
SRR33750935.3389861__2.3343768	UniClust90_PKCJLHDA02008|1__7|SGB89408
SRR33750935.3390273__2.3344175	UniClust90_KMEALJDO01981|1__11|SGB84078
SRR33750935.3391432__2.3345321	UniRef90_A0A2V8KKW7|2__5|SGB17587
SRR33750935.3394175__2.3348027	UniClust90_KPGCMLFP01788|1__14|SGB89408
SRR33750935.3395656__2.3349493	UniClust90_LLHLEBOE01435|1__4|SGB89423
SRR33750935.3396759__2.3350582	UniClust90_MEABCEIN01476|1__16|SGB84078
SRR33750935.3396860__2.3350682	UniClust90_JMJHPHJK01145|1__9|SGB134112
SRR33750935.3397966__2.3351777	UniClust90_IAFJOFII01817|1__10|SGB134112
SRR33750935.3398286__2.3352094	UniClust90_OAHKOOFD03211|1__5|SGB122526
SRR33750935.3398481__2.3352287	UniClust90_OFJJKHAK01437|3__9|SGB84078
SRR33750935.3398737__2.3352539	UniClust90_CJJELLGD01175|1__11|SGB84331
SRR33750935.3398897__2.3352698	UniClust90_CJJELLGD01175|1__11|SGB84331
SRR33750935.3400100__2.3353892	UniClust90_CHLBPEBB01238|1__4|SGB89725
SRR33750935.3401012__2.3354795	UniClust90_BKEMCFBC01286|1__15|SGB131913
SRR33750935.3401975__2.3355742	UniClust90_FKJIFNFO01316|1__7|SGB133122
SRR33750935.3402665__2.3356423	UniClust90_OJGLOKOM03741|1__7|SGB84075
SRR33750935.3403015__2.3356768	UniClust90_FNPCGKEP00677|1__7|SGB84078
SRR33750935.3403541__2.3357287	UniClust90_IBMDDACE01635|1__8|SGB128778
SRR33750935.3404606__2.3358344	UniClust90_MEEHGGHD02471|1__22|SGB127159
SRR33750935.3405054__2.3358789	UniClust90_IDPAEINK00794|15__25|SGB89725
SRR33750935.3408065__2.3361756	UniClust90_BOKHIPMC01250|1__8|SGB130007
SRR33750935.3407649__2.3361348	UniClust90_OELLCOID02970|1__10|SGB128218
SRR33750935.3411683__2.3365336	UniClust90_MEABCEIN01071|1__9|SGB84078
SRR33750935.3411359__2.3365015	UniClust90_DONCHACG03814|1__10|SGB73712
SRR33750935.3412480__2.3366125	UniClust90_KIMNEABG03067|1__12|SGB131913
SRR33750935.3414047__2.3367680	UniClust90_AJOJABBL00436|1__4|SGB89423
SRR33750935.3416733__2.3370341	UniRef90_A0A2V8KRV2|1__11|SGB17587
SRR33750935.3417621__2.3371222	UniClust90_CMHDMJOM01129|5__8|SGB56640
SRR33750935.3418708__2.3372304	UniClust90_ICLCAGBO00464|1__8|SGB131913
SRR33750935.3418952__2.3372545	UniClust90_PJBHHLBH01327|1__6|SGB74789
SRR33750935.3419624__2.3373211	UniClust90_LGBMFDOL03601|1__14|SGB129206
SRR33750935.3419223__2.3372812	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750935.3420057__2.3373640	UniClust90_NHHHKJJE01409|1__11|SGB125949
SRR33750935.3421789__2.3375346	UniClust90_IBMDDACE01635|1__8|SGB128778
SRR33750935.3424257__2.3377794	UniClust90_HNMMCIDG01638|1__7|SGB74789
SRR33750935.3424717__2.3378251	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750935.3424343__2.3377880	UniClust90_FNPCGKEP01967|1__7|SGB84078
SRR33750935.3424806__2.3378339	UniRef90_A0A2V5T157|1__3|SGB52719
SRR33750935.3425524__2.3379046	UniClust90_OPLEJCPF02044|4__15|SGB125949
SRR33750935.3425968__2.3379487	UniRef90_A0A1Q7B4C1|1__9|SGB56640
SRR33750935.3426303__2.3379820	UniClust90_DAODNPOA02747|1__5|SGB89725
SRR33750935.3428387__2.3381881	UniClust90_KMEALJDO00961|1__7|SGB84078
SRR33750935.3428574__2.3382068	UniClust90_EHKFGODG01700|1__9|SGB134112
SRR33750935.3428014__2.3381511	UniRef90_UPI0009755044|1__11|SGB31994
SRR33750935.3428892__2.3382384	UniClust90_EDNFDLAG00889|1__6|SGB84078
SRR33750935.3430322__2.3383801	UniClust90_IEHCMHOF00811|1__3|SGB56638
SRR33750935.3431638__2.3385097	UniClust90_CHMIEHDJ02211|1__6|SGB56640
SRR33750935.3431900__2.3385357	UniClust90_DEFNONOM00060|1__5|SGB56640
SRR33750935.3432860__2.3386305	UniRef90_A0A127EQL6|1__15|SGB11360
SRR33750935.3433524__2.3386964	UniClust90_OCMECDCF07053|1__10|SGB94058
SRR33750935.3433681__2.3387118	UniClust90_AOMEFECO00720|1__6|SGB133090
SRR33750935.3434022__2.3387455	UniClust90_OCJAPFEA01349|1__11|SGB125949
SRR33750935.3434551__2.3387978	UniRef90_A0A1Q7B562|1__6|SGB56640
SRR33750935.3436200__2.3389606	UniClust90_GKIEPFMM02379|1__7|SGB165732
SRR33750935.3436637__2.3390040	UniClust90_DIBLBONP01299|1__8|SGB84078
SRR33750935.3437086__2.3390486	UniRef90_A0A1Q7BPJ2|1__6|SGB56640
SRR33750935.3437521__2.3390917	UniClust90_IBMDDACE00584|7__22|SGB128778
SRR33750935.3437040__2.3390441	UniClust90_OPLEJCPF01626|1__13|SGB125949
SRR33750935.3438295__2.3391683	UniClust90_DPJLILCC00535|1__15|SGB89725
SRR33750935.3438205__2.3391596	UniClust90_JMFJJCJA01157|1__6|SGB130007
SRR33750935.3438153__2.3391545	UniClust90_IMMCPGKG01944|1__15|SGB128778
SRR33750935.3439006__2.3392389	UniClust90_PKMOJOJK00652|1__3|SGB84078
SRR33750935.3439344__2.3392726	UniClust90_NOMIGGEC01663|1__12|SGB125949
SRR33750935.3439484__2.3392866	UniClust90_PEMFFBNE00295|1__5|SGB74789
SRR33750935.3440659__2.3394034	UniClust90_IBMDDACE00584|7__22|SGB128778
SRR33750935.3442483__2.3395839	UniRef90_A0A1Q7B8W4|1__6|SGB56640
SRR33750935.3442637__2.3395990	UniRef90_A0A2V5SN07|1__7|SGB52719
SRR33750935.3442910__2.3396262	UniClust90_BOKHIPMC05186|1__5|SGB130007
SRR33750935.3443202__2.3396550	UniClust90_BHLGKCAN00022|1__16|SGB56640
SRR33750935.3444153__2.3397490	UniClust90_EHFFKAJJ05764|2__6|SGB74780
SRR33750935.3446376__2.3399688	UniClust90_NOMIGGEC04189|1__9|SGB125949
SRR33750935.3446304__2.3399617	UniClust90_ALPEOPJM01040|1__7|SGB84331
SRR33750935.3447314__2.3400618	UniClust90_JKONEDMA00207|1__6|SGB130007
SRR33750935.3446727__2.3400038	UniRef90_A0A1Q7BHY6|1__8|SGB56640
SRR33750935.3450059__2.3403348	UniRef90_UPI00048959F5|1__6|SGB31987
SRR33750935.3450960__2.3404239	UniRef90_A0A2V5RVU2|4__11|SGB52719
SRR33750935.3451262__2.3404536	UniClust90_OFEPGLCJ00952|1__15|SGB132218
SRR33750935.3451990__2.3405259	UniClust90_DPJLILCC02530|1__9|SGB89725
SRR33750935.3453042__2.3406300	UniClust90_CGHAKFKK00777|1__8|SGB74789
SRR33750935.3453440__2.3406694	UniClust90_LAIOJIGH00861|1__4|SGB122683
SRR33750935.3453921__2.3407166	UniClust90_CLPOACMC04331|1__8|SGB66460
SRR33750935.3453523__2.3406776	UniClust90_ACDABMLJ00265|8__13|SGB133090
SRR33750935.3456279__2.3409499	UniClust90_LLIEHLNH02915|1__12|SGB130007
SRR33750935.3457140__2.3410352	UniClust90_GJEIHIOJ02506|1__7|SGB122526
SRR33750935.3457394__2.3410604	UniRef90_A0A2V5RD29|1__7|SGB52719
SRR33750935.3457478__2.3410686	UniClust90_PEODAMJP01638|1__7|SGB128471
SRR33750935.3458017__2.3411223	UniRef90_UPI000420F3A4|1__8|SGB31987
SRR33750935.3457571__2.3410779	UniClust90_PEODAMJP01638|1__7|SGB128471
SRR33750935.3459253__2.3412443	UniClust90_ACDABMLJ00939|1__3|SGB133090
SRR33750935.3460663__2.3413829	UniClust90_GMEAMNGB01472|1__8|SGB134112
SRR33750935.3460907__2.3414068	UniClust90_MDGCCGDH03367|2__7|SGB56640
SRR33750935.3461315__2.3414470	UniClust90_KIHGAKFE00962|1__8|SGB128778
SRR33750935.3461443__2.3414597	UniClust90_CKAHGCJD00184|1__3|SGB89423
SRR33750935.3461749__2.3414899	UniClust90_AHMCBMKF01403|1__6|SGB89423
SRR33750935.3461796__2.3414944	UniClust90_OOJDGJFL02126|1__6|SGB74789
SRR33750935.3461898__2.3415044	UniClust90_BJEHKANM03465|1__7|SGB89410
SRR33750935.3461920__2.3415066	UniClust90_GMGIGFBN00358|6__14|SGB128987
SRR33750935.3462015__2.3415161	UniClust90_EJFOFLBH01630|1__3|SGB133091
SRR33750935.3462160__2.3415306	UniClust90_DFFDBJFB00816|2__8|SGB125699
SRR33750935.3462276__2.3415420	UniClust90_KKDIGBNC01206|1__6|SGB74789
SRR33750935.3464599__2.3417726	UniClust90_PPJAIDOO03626|1__7|SGB84075
